#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
142,16,https://www.dol.gov/agencies/oasam/orientation/forms/student,"Forms for the Student and Temporary Employment | U.S. Department of Labor",43,25,http://usptocareers.gov/files/selective_placement.pdf,Dofollow,,"Statement of Selective Service (if necessary)",,"Cannot resolve host","2020-04-17 18:57:15",2020-03-29T07:49:14Z
142,16,https://www.dol.gov/agencies/oasam/orientation/forms/student,"Forms for the Student and Temporary Employment | U.S. Department of Labor",43,25,https://www.bls.gov/jobs/statetax.htm,Dofollow,*,"State Tax Withholding Forms",,404,"2020-03-25 13:03:32",2020-03-29T07:49:14Z
143,16,https://www.dol.gov/newsroom/releases/eta/eta20131015-0,"ETA News Release: Nearly $170M in Ready to Work Partnership grants awarded to help long-term unemployed Americans find work [10/15/2013] | U.S. Department of Labor",79,90,https://1.usa.gov/O6fTni,Dofollow,"struggling with long-term unemployment. The grants are part of the","Ready to Work Partnership","initiative to support and scale innovative collaborations between employers, nonprofit",404,"2020-04-19 22:07:31",2020-03-29T09:34:27Z
143,16,https://www.dol.gov/newsroom/releases/eta/eta20131015-0,"ETA News Release: Nearly $170M in Ready to Work Partnership grants awarded to help long-term unemployed Americans find work [10/15/2013] | U.S. Department of Labor",79,90,https://employindy.org/OneFlow/Home.aspx,Dofollow,,EmployIndy,,404,"2020-04-13 05:42:24",2020-03-29T09:34:27Z
143,16,https://www.dol.gov/newsroom/releases/eta/eta20131015-0,"ETA News Release: Nearly $170M in Ready to Work Partnership grants awarded to help long-term unemployed Americans find work [10/15/2013] | U.S. Department of Labor",79,90,https://www.westchesterputnamonestop.com/about/board-members,Dofollow,,"Westchester-Putnam Local Workforce Investment Board",,404,"2020-03-29 08:43:13",2020-03-29T09:34:27Z
144,16,https://www.dol.gov/newsroom/releases/eta/eta20160707-0,"Labor Department awards $81M to provide training, support and housing assistance to seasonal farmworkers | U.S. Department of Labor",80,25,https://www.doleta.gov/Farmworker/html/NFJP.cfm,Dofollow,"For more information on the National Farmworker Jobs Program, visit",https://www.doleta.gov/Farmworker/html/NFJP.cf.m,.,404,"2020-04-04 06:28:31",2020-03-29T04:39:08Z
145,16,https://www.dol.gov/newsroom/releases/osha/osha20160816-0,"Amputation at Tyson Foods exposes chemical, fall, fire hazards at Texas plant | U.S. Department of Labor",79,39,https://www.osha.gov/as/opa/michaels_bio.html,Dofollow,"to prevent disfiguring injuries like this one from happening,” said","Dr. David Michaels, assistant secretary of labor for Occupational Safety and Health",". “As one of the nation’s largest food suppliers, it",404,"2020-03-26 09:36:38",2020-04-03T11:21:08Z
145,16,https://www.dol.gov/newsroom/releases/osha/osha20160816-0,"Amputation at Tyson Foods exposes chemical, fall, fire hazards at Texas plant | U.S. Department of Labor",79,39,https://1.usa.gov/1htgfhw,Dofollow,"director, or contest the citations and penalties before the independent","Occupational Safety and Health Review Commission",.,404,"2020-03-12 17:44:24",2020-04-03T11:21:08Z
146,16,https://www.dol.gov/sol/honorsprogram/whoweare/index.htm,"U.S. Department of Labor -- SOL Honors Program - Our Honors Attorneys",27,4,https://www.msha.gov/REGS/ACT/ACTTC.HTM,Dofollow,"laws such as the Fair Labor Standards Act and the","Mine Safety and Health Act",", among others.",404,"2020-04-19 01:30:55",2020-03-29T04:40:16Z
147,16,https://www.dol.gov/newsroom/releases?agency=54&state=All&topic=All&year=all&page=3,"News Releases | U.S. Department of Labor",110,35,https://1.usa.gov/1teuxJ2,Dofollow,"adopting standards for administering and interpreting digital radiographs for the","Federal Black Lung Program",". The new rule will enable physicians who perform diagnostic",404,"2020-04-21 12:55:09",2020-04-04T20:09:19Z
147,16,https://www.dol.gov/newsroom/releases?agency=54&state=All&topic=All&year=all&page=3,"News Releases | U.S. Department of Labor",110,35,https://1.usa.gov/Wc5xpx,Dofollow,"WASHINGTON— The U.S. Labor Department's","Office of the Ombudsman for the Energy Employees Occupational Illness Program","will host two town hall meetings in Wyoming: one on",404,"2020-04-18 03:44:38",2020-04-04T20:09:19Z
147,16,https://www.dol.gov/newsroom/releases?agency=54&state=All&topic=All&year=all&page=3,"News Releases | U.S. Department of Labor",110,35,https://1.usa.gov/1dRj9hV,Dofollow,"New England about the benefits available to them under the","Energy Employees Occupational Illness Compensation Program Act",.,404,"2020-04-13 13:27:43",2020-04-04T20:09:19Z
147,16,https://www.dol.gov/newsroom/releases?agency=54&state=All&topic=All&year=all&page=3,"News Releases | U.S. Department of Labor",110,35,https://www.energy.gov/em/waste-isolation-pilot-plant,Dofollow,"and former nuclear weapons workers, including those employed at the","Waste Isolation Pilot Plant",", about the benefits available to them under the Energy",404,"2020-04-03 04:50:18",2020-04-04T20:09:19Z
147,16,https://www.dol.gov/newsroom/releases?agency=54&state=All&topic=All&year=all&page=3,"News Releases | U.S. Department of Labor",110,35,https://1.usa.gov/1ndZvzA,Dofollow,"of Labor's Office of Workers' Compensation Programs today announced a","final rule","adopting standards for administering and interpreting digital radiographs for the",404,"2020-03-28 16:21:00",2020-04-04T20:09:19Z
148,16,https://www.dol.gov/newsroom/releases?agency=37&state=All&topic=All&year=all&page=8,"News Releases | U.S. Department of Labor",118,25,https://1.usa.gov/1oybnZi,Dofollow,"WASHINGTON– The U.S. Department of Labor’s","Employee Benefits Security Administration","is soliciting nominations to fill five, three-year vacancies on the",404,"2020-04-17 00:45:23",2020-04-03T00:53:05Z
148,16,https://www.dol.gov/newsroom/releases?agency=37&state=All&topic=All&year=all&page=8,"News Releases | U.S. Department of Labor",118,25,https://1.usa.gov/1qgotOP,Dofollow,"Employee Welfare and Pension Benefit Plans, also known as the","ERISA Advisory Council",". The deadline to submit nominations is Aug 1.",404,"2020-03-30 18:19:28",2020-04-03T00:53:05Z
149,16,https://www.dol.gov/odep/Addusin/Disability_Inclusion_and_Business.htm,"Disability Inclusion and Business - Add Us In - Office of Disability Employment Policy - United States Department of Labor",26,12,https://askearn.org/businesscase/index.asp,Dofollow,,"The Business Case from AskEARN.org","– EARN empowers employer talent acquisition and competitiveness through the",404,"2020-03-18 23:11:42",2020-03-29T07:16:19Z
150,16,https://www.dol.gov/odep/Addusin/Add_Us_In_Los_Angeles.htm,"Add Us In � Los Angeles - Add Us In - Office of Disability Employment Policy - United States Department of Labor",24,9,http://prisonerswithchildren.org/our-projects/allofus-or-none/ban-the-box-campaign/,Dofollow,"Us or None (Ban the Box Campaign and Toolkit) -",http://www.prisonerswithchildren.org/our-projects/allofus-or-none/ban-the-box-campaign/,,404,"2020-04-10 18:19:49",2020-03-23T17:49:06Z
151,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/gambia,"Findings on the Worst Forms of Child Labor - The Gambia | U.S. Department of Labor",55,34,https://freedomhouse.org/report/freedom-world/2016/gambia,Dofollow,,https://freedomhouse.org/report/freedom-world/2016/gambia.,,404,"2020-04-15 04:25:28",2020-03-29T16:43:05Z
152,16,https://webapps.dol.gov/elaws/whd/flsa/docs/flsa-child-pubs.htm,"elaws - Fair Labor Standards Act Advisor",57,5,https://www.youthrules.gov/teens/default.htm,Dofollow,,"YouthRules! Teens Page",,404,"2020-04-10 05:37:42",2020-03-29T13:40:01Z
153,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/montenegro,"Findings on the Worst Forms of Child Labor - Montenegro | U.S. Department of Labor",56,47,https://www.unicef.org/montenegro/campaigns_26187.html,Dofollow,,https://www.unicef.org/montenegro/campaigns_26187.html.,,404,"2020-03-03 06:46:57",2020-04-10T14:48:05Z
154,16,https://www.dol.gov/newsroom/releases?agency=47&state=All&topic=All&year=all&page=6,"News Releases | U.S. Department of Labor",110,22,http://www.disabilityinfo.gov/,Dofollow,"government's one-stop Web site for disability-related information and resources —",DisabilityInfo.gov,"— today unveiled a new feature, a state and local","Cannot resolve host","2020-04-13 12:51:18",2020-03-21T09:56:24Z
155,16,https://www.oig.dol.gov/exit.htm?exiturl=http://harvester.census.gov/sac/&exittype=sponsored&exitTitle=Federal_Audit_Clearing_house,"Office of Inspector General - U.S. Department of Labor - Exit OIG",40,3,https://harvester.census.gov/sac/,Dofollow,,Federal_Audit_Clearing_house,,404,"2020-02-13 02:21:18",2020-04-23T03:15:14Z
156,16,https://www.youthrules.dol.gov/ca.htm,,0,1,https://www.youthrules.gov/ca.htm,"Dofollow, Redirect 301",,,,404,"2020-03-24 08:56:37",2020-03-29T03:28:01Z
157,16,https://www.dol.gov/newsroom/releases/whd/whd20160831,"US Department of Labor, North Carolina Industrial Commission sign agreement to protect workers from misclassification | U.S. Department of Labor",85,24,https://1.usa.gov/1nS2TT0,Dofollow,"More information on misclassification and the effort are available at",http://www.dol.gov/misclassification/,.,404,"2020-03-20 13:33:59",2020-03-28T21:21:03Z
158,16,https://www.dol.gov/newsroom/releases?agency=34&state=All&topic=All&year=all&page=2,"News Releases | U.S. Department of Labor",112,37,https://1.usa.gov/1xSlyQB,Dofollow,"by Child Labor or Forced Labor ,"" mandated by the","Trafficking Victims Protection Reauthorization Act of 2005",", was released today by the U.S. Department of Labor's",404,"2020-04-22 18:45:44",2020-03-24T02:14:19Z
158,16,https://www.dol.gov/newsroom/releases?agency=34&state=All&topic=All&year=all&page=2,"News Releases | U.S. Department of Labor",112,37,https://1.usa.gov/1rNokE1,Dofollow,WASHINGTON—,"U.S. Secretary of Labor Thomas E. Perez","today announced the Honorable Sen. Tom Harkin of Iowa as",404,"2020-03-15 04:47:49",2020-03-24T02:14:19Z
159,16,https://www.youthrules.dol.gov/employers/default.htm,,0,1,https://www.youthrules.gov/employers/default.htm,"Dofollow, Redirect 301",,,,404,"2020-03-25 11:17:32",2020-03-29T14:42:40Z
160,16,https://www.youthrules.dol.gov/parents/default.htm,,0,1,https://www.youthrules.gov/parents/default.htm,"Dofollow, Redirect 301",,,,404,"2020-04-10 19:30:34",2020-03-29T20:37:53Z
161,16,https://www.oig.dol.gov/exit.htm?exiturl=http://www.ignet.gov/pande/standards1.html&exittype=sponsored&exitTitle=Quality_Standards,"Office of Inspector General - U.S. Department of Labor - Exit OIG",38,3,https://ignet.gov/pande/standards1.html,Dofollow,,Quality_Standards,,404,"2020-04-11 23:33:55",2020-04-03T15:04:43Z
162,16,https://www.dol.gov/newsroom/releases/ofccp/ofccp20141696,"OFCCP News Release: Rule to improve pay transparency for employees of federal contractors proposed by US Labor Department [09/15/2014] | U.S. Department of Labor",81,30,https://1.usa.gov/1f9Y1PM,Dofollow,"Section 503 of the Rehabilitation Act of 1973 and the","Vietnam Era Veterans' Readjustment Assistance Act of 1974",". As amended, these three laws require those who do",404,"2020-04-21 08:02:15",2020-03-29T17:13:28Z
162,16,https://www.dol.gov/newsroom/releases/ofccp/ofccp20141696,"OFCCP News Release: Rule to improve pay transparency for employees of federal contractors proposed by US Labor Department [09/15/2014] | U.S. Department of Labor",81,30,https://1.usa.gov/QfoP9V,Dofollow,"talk about it without fear of reprisal,"" said OFCCP Director","Patricia A. Shiu",". ""Pay transparency isn't just good for workers. It's good",404,"2020-04-13 06:22:18",2020-03-29T17:13:28Z
163,16,https://www.dol.gov/newsroom/releases/osha/osha20140069,"OSHA News Release: OSHA releases new resources to protect hospital workers and enhance patient safety [01/15/2014] | U.S. Department of Labor",79,59,http://www.ihi.org/patientsafety/about-us/lucian-leape-institute-at-npsf/meet-the-lli-members-2/lucian-leape-m-d/,Dofollow,"was joined on a call announcing the resources by Howard,","Dr. Lucian Leape",", chairman of the Lucian Leape Institute at the National",404,"2020-04-04 07:06:00",2020-03-22T20:20:25Z
163,16,https://www.dol.gov/newsroom/releases/osha/osha20140069,"OSHA News Release: OSHA releases new resources to protect hospital workers and enhance patient safety [01/15/2014] | U.S. Department of Labor",79,59,http://www.ihi.org/patientsafety/about-us/lucian-leape-institute-at-npsf/,Dofollow,"resources by Howard, Dr. Lucian Leape , chairman of the","Lucian Leape Institute at the National Patient Safety Foundation",", and Dr. Erin S. DuPree , chief medical officer",404,"2020-03-16 19:40:53",2020-03-22T20:20:25Z
163,16,https://www.dol.gov/newsroom/releases/osha/osha20140069,"OSHA News Release: OSHA releases new resources to protect hospital workers and enhance patient safety [01/15/2014] | U.S. Department of Labor",79,59,https://www.centerfortransforminghealthcare.org/about/erin_s_dupree.aspx,Dofollow,"Leape Institute at the National Patient Safety Foundation , and","Dr. Erin S. DuPree",", chief medical officer and vice president of the Joint",404,"2020-03-11 09:36:24",2020-03-22T20:20:25Z
164,16,https://www.dol.gov/newsroom/releases/ofccp/ofccp20142299,"OFCCP News Release: Johns Hopkins University's Applied Physics Laboratory settles race and sex discrimination case with US Labor Department [01/22/2015] | U.S. Department of Labor",80,31,https://1.usa.gov/1f9Y1PM,Dofollow,"Section 503 of the Rehabilitation Act of 1973 and the","Vietnam Era Veterans' Readjustment Assistance Act of 1974",". Collectively, these three laws require contractors and subcontractors that",404,"2020-04-21 08:02:15",2020-03-29T03:05:50Z
164,16,https://www.dol.gov/newsroom/releases/ofccp/ofccp20142299,"OFCCP News Release: Johns Hopkins University's Applied Physics Laboratory settles race and sex discrimination case with US Labor Department [01/22/2015] | U.S. Department of Labor",80,31,https://1.usa.gov/QfoP9V,Dofollow,"fear of being harassed or retaliated against,"" said OFCCP Director","Patricia A. Shiu",". ""I am pleased that we were able to achieve",404,"2020-04-13 06:22:18",2020-03-29T03:05:50Z
165,16,https://www.dol.gov/newsroom/releases/opa/opa20141198,"OPA News Release: Statement by US Labor Secretary Thomas E. Perez on mayors' resolution calling for an increase in the national minimum wage [06/19/2014] | U.S. Department of Labor",79,26,https://www.usmayors.org/82ndAnnualMeeting/,Dofollow,"regarding the resolution under consideration at the meeting of the","United States Conference of Mayors","in Dallas, Texas, June 20-23 that calls for an increase",404,"2020-04-20 12:37:14",2020-03-29T10:54:21Z
166,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/costa-rica,"Findings on the Worst Forms of Child Labor - Costa Rica | U.S. Department of Labor",61,64,http://www.imas.go.cr/ayuda_social/avancemos.html,Dofollow,,http://www.imas.go.cr/ayuda_social/avancemos.html.,,404,"2020-04-04 22:47:28",2020-03-23T11:38:06Z
166,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/costa-rica,"Findings on the Worst Forms of Child Labor - Costa Rica | U.S. Department of Labor",61,64,http://www.presidencia.go.cr/puentealdesarrollo/,Dofollow,,http://presidencia.go.cr/puentealdesarrollo/.,,404,"2020-03-28 16:42:57",2020-03-23T11:38:06Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,"http://www.seio.gov.rs/upload/documents/ekspertske misije/2014/ad_strategzy.pdf.",Dofollow,,"http://www.seio.gov.rs/upload/documents/ekspertske misije/2014/ad_strategzy.pdf.",,"Cannot resolve host","2020-04-21 20:45:06",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,"http://www.seio.gov.rs/upload/documents/ekspertske misije/protection_of_minorities/the_law_on_education_system.pdf.",Dofollow,,"http://www.seio.gov.rs/upload/documents/ekspertske misije/protection_of_minorities/the_law_on_education_system.pdf.",,"Cannot resolve host","2020-04-21 20:45:06",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,http://www.parlament.gov.rs/upload/archive/files/cir/pdf/zakoni/2016/3710-15.pdf.,Dofollow,,http://www.parlament.gov.rs/upload/archive/files/cir/pdf/zakoni/2016/3710-15.pdf.,,404,"2020-04-16 23:10:16",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,http://www.poreskauprava.gov.rs/sr/pravna-lica/pregled-propisa/zakoni/5034/zakon-o-pojednostavljenom-radnom-angazovanju-na-sezonskim-poslovima-u-odredjenim-delatnostima.html.,Dofollow,,http://www.poreskauprava.gov.rs/sr/pravna-lica/pregled-propisa/zakoni/5034/zakon-o-pojednostavljenom-radnom-angazovanju-na-sezonskim-poslovima-u-odredjenim-delatnostima.html.,,404,"2020-04-16 04:13:14",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://www.minrzs.gov.rs/sr/dokumenti/predlozi-i-nacrti/sektor-za-brigu-o-porodici-i-socijalnu-zastitu/saopstenje-za-javnost.,Dofollow,,https://www.minrzs.gov.rs/sr/dokumenti/predlozi-i-nacrti/sektor-za-brigu-o-porodici-i-socijalnu-zastitu/saopstenje-za-javnost.,,404,"2020-04-15 00:34:11",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,http://www.bgcentar.org.rs/bgcentar/eng-lat/wp-content/uploads/2015/03/Human-Rights-in-Serbia-2014.pdf.,Dofollow,,http://www.bgcentar.org.rs/bgcentar/eng-lat/wp-content/uploads/2015/03/Human-Rights-in-Serbia-2014.pdf.,,404,"2020-04-14 20:50:28",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://www.hrw.org/news/2015/04/15/serbia-police-abusing-migrants-asylum-seekers.,Dofollow,,https://www.hrw.org/news/2015/04/15/serbia-police-abusing-migrants-asylum-seekers.,,404,"2020-04-12 09:10:31",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,"https://www.unicef.org/eca/sites/unicef.org.eca/files/2019-01/UNICEF Refugee and Migrant Crisis in Europe Humanitarian Situation Report No 30 December 2018 .pdf.",Dofollow,,"https://www.unicef.org/eca/sites/unicef.org.eca/files/2019-01/UNICEF Refugee and Migrant Crisis in Europe Humanitarian Situation Report No 30 December 2018 .pdf.",,404,"2020-04-09 17:45:17",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://www.hrw.org/sites/default/files/world_report_download/wr2017-web.pdf.,Dofollow,,https://www.hrw.org/sites/default/files/world_report_download/wr2017-web.pdf.,,404,"2020-04-09 12:56:08",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,http://disabilitycouncilinternational.org/documents/ConcObv/15/Serbia.pdf.,Dofollow,,http://disabilitycouncilinternational.org/documents/ConcObv/15/Serbia.pdf.,,404,"2020-04-09 08:55:31",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://www.hrw.org/report/2016/06/08/it-my-dream-leave-place/children-disabilities-serbian-institutions.,Dofollow,,https://www.hrw.org/report/2016/06/08/it-my-dream-leave-place/children-disabilities-serbian-institutions.,,404,"2020-04-08 17:20:23",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://www.unicef.org/serbia/SOP-za-zastitu-dece-izbeglica-i-migranata.pdf.,Dofollow,,https://www.unicef.org/serbia/SOP-za-zastitu-dece-izbeglica-i-migranata.pdf.,,404,"2020-04-05 14:45:12",2020-04-04T01:49:00Z
167,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/serbia,"Findings on the Worst Forms of Child Labor - Serbia | U.S. Department of Labor",58,66,https://data2.unhcr.org/en/documents/download/67961.,Dofollow,,https://data2.unhcr.org/en/documents/download/67961.,,404,"2020-04-05 00:35:48",2020-04-04T01:49:00Z
168,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/paraguay,"Findings on the Worst Forms of Child Labor - Paraguay | U.S. Department of Labor",57,60,"http://www.unfpa.org.py/download/Informe Juventud COMPLETO FINAL.pdf.",Dofollow,,"http://www.unfpa.org.py/download/Informe Juventud COMPLETO FINAL.pdf.",,404,"2020-04-14 20:23:16",2020-03-29T05:56:22Z
168,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/paraguay,"Findings on the Worst Forms of Child Labor - Paraguay | U.S. Department of Labor",57,60,http://www2.mre.gov.py/index.php/noticias/mesa-interinstitucional-para-la-prevencion-y-el-combate-la-trata-de-personas-ratifica-acciones-conjuntas-contra-el-flagelo.,Dofollow,,http://www2.mre.gov.py/index.php/noticias/mesa-interinstitucional-para-la-prevencion-y-el-combate-la-trata-de-personas-ratifica-acciones-conjuntas-contra-el-flagelo.,,404,"2020-03-30 05:29:43",2020-03-29T05:56:22Z
169,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/mongolia,"Findings on the Worst Forms of Child Labor - Mongolia | U.S. Department of Labor",55,44,https://www.state.gov/404,Dofollow,,https://www.state.gov/reports/2019-trafficking-in-persons-report-2/mongolia/.,,404,"2020-04-14 17:44:54",2020-03-29T14:51:31Z
170,16,https://www.dol.gov/newsroom/releases/whd/whd20160913,"US Department of Labor, Oklahoma Employment Security Commission sign agreement to protect workers from misclassification | U.S. Department of Labor",85,24,https://1.usa.gov/1nS2TT0,Dofollow,"More information on misclassification and the effort are available at",http://www.dol.gov/misclassification/,.,404,"2020-03-20 13:33:59",2020-03-28T23:34:28Z
171,16,https://www.dol.gov/newsroom/releases/osha/osha20180710-0,"U.S. Department of Labor Seeks to Stop Increase in Worker Fatalities In Kansas, Missouri, and Nebraska | U.S. Department of Labor",79,35,https://www.osha.gov/employers/index.html,Dofollow,"OSHA offers","compliance assistance","for small- and medium-sized businesses at no charge. Each state",404,"2020-04-08 07:56:02",2020-03-29T11:30:17Z
172,16,https://www.dol.gov/agencies/ofccp/visa-denials-foreign-governments,"Visa Denials by Foreign Governments | U.S. Department of Labor",86,20,https://www.state.gov/404,Dofollow,"and Twitter. For additional information, visit their Web page at",http://www.state.gov/j/drl/,.,404,"2020-04-14 17:44:54",2020-04-19T14:00:27Z
173,16,https://webapps.dol.gov/elaws/ebsa/health/employer/C19.htm,"elaws - Health Benefits Advisor for Employers",40,7,"https://www.irs.gov/individuals/article/0,,id=109960,00.html",Dofollow,"Contact Center at 1-866-628-HCTC (4282) (TDD/TYY: 1-866-626-HCTC (4282)) or visit",HCTC,.,404,"2020-03-26 00:25:46",2020-03-29T11:28:22Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,https://www.savethechildren.net/article/education-under-threat-al-khan-al-ahmar-school-set-be-destroyed-west-bank.,Dofollow,,https://www.savethechildren.net/article/education-under-threat-al-khan-al-ahmar-school-set-be-destroyed-west-bank.,,404,"2020-03-24 10:44:10",2020-03-20T14:34:24Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,https://unsco.unmissions.org/sites/default/files/gaza_10_years_later_-_11_july_2017.pdf.,Dofollow,,https://unsco.unmissions.org/sites/default/files/gaza_10_years_later_-_11_july_2017.pdf.,,404,"2020-03-24 09:35:35",2020-03-20T14:34:24Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,https://www.middleeasteye.net/news/long-hours-meagre-wages-child-labour-increases-gaza.,Dofollow,,https://www.middleeasteye.net/news/long-hours-meagre-wages-child-labour-increases-gaza.,,404,"2020-03-24 06:56:04",2020-03-20T14:34:24Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,https://www.unicef.org/oPt/media_12192.html.,Dofollow,,https://www.unicef.org/oPt/media_12192.html.,,404,"2020-03-23 19:58:12",2020-03-20T14:34:24Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,https://www.unicef.org/infobycountry/oPt_97039.html.,Dofollow,,https://www.unicef.org/infobycountry/oPt_97039.html.,,404,"2020-03-23 05:58:05",2020-03-20T14:34:24Z
174,16,https://www.dol.gov/agencies/ilab/resources/reports/child-labor/west-bank-and-gaza-strip,"Findings on the Worst Forms of Child Labor - West Bank and the Gaza Strip | U.S. Department of Labor",56,48,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF State of Palestine Humanitarian Situationn Report - Mid Year 2018.pdf.",Dofollow,,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF State of Palestine Humanitarian Situationn Report - Mid Year 2018.pdf.",,404,"2020-03-22 15:09:08",2020-03-20T14:34:24Z
175,16,https://www.savingmatters.dol.gov/aboutrsec.htm,"About - Retirement Savings Education Campaign - Saving Matters - U.S. Department of Labor",61,9,https://tools.finra.org/retirement_calculator/,Dofollow,,"Financial Industry Regulatory Authority","- These financial calculators are meant to provide you with",404,"2020-03-23 11:00:45",2020-03-29T11:05:06Z
176,15,https://www.dol.gov/newsroom/releases/eta/eta20140424,"ETA News Release: $5.6M to aid W.Va. workers formerly employed in the coal mining industry announced by US Labor Department [04/24/2014] | U.S. Department of Labor",79,25,https://1.usa.gov/1exuSff,Dofollow,,"National Emergency Grants","are part of the secretary of labor's discretionary fund and",404,"2020-03-06 10:38:13",2020-03-28T21:55:27Z
177,15,https://www.dol.gov/newsroom/releases/ofccp/ofccp20140506,"OFCCP News Release: US Labor Department settles second discrimination charge against Lincoln Electric Co. in Cleveland, Ohio [06/12/2014] | U.S. Department of Labor",79,31,https://1.usa.gov/1jb64O9,Dofollow,"Section 503 of the Rehabilitation Act of 1973 and the","Vietnam Era Veterans' Readjustment Assistance Act of 1974",". These three laws require that those who do business",404,"2020-04-16 11:41:51",2020-03-19T20:37:33Z
177,15,https://www.dol.gov/newsroom/releases/ofccp/ofccp20140506,"OFCCP News Release: US Labor Department settles second discrimination charge against Lincoln Electric Co. in Cleveland, Ohio [06/12/2014] | U.S. Department of Labor",79,31,https://1.usa.gov/QfoP9V,Dofollow,"""Vigilance is paramount in enforcing civil rights,"" said OFCCP Director","Patricia A. Shiu",". ""When we find violations of the law, corrective measures",404,"2020-04-13 06:22:18",2020-03-19T20:37:33Z
177,15,https://www.dol.gov/newsroom/releases/ofccp/ofccp20140506,"OFCCP News Release: US Labor Department settles second discrimination charge against Lincoln Electric Co. in Cleveland, Ohio [06/12/2014] | U.S. Department of Labor",79,31,https://1.usa.gov/1orcsaH,Dofollow,"In addition to Executive Order 11246, OFCCP enforces","Section 503 of the Rehabilitation Act of 1973","and the Vietnam Era Veterans' Readjustment Assistance Act of 1974",404,"2020-03-31 02:55:25",2020-03-19T20:37:33Z
178,15,https://www.youthrules.dol.gov/posters.htm,,0,1,https://www.youthrules.gov/posters.htm,"Dofollow, Redirect 301",,,,404,"2020-04-08 14:57:14",2018-07-29T08:11:11Z
