#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"HTTP Code","DP check","RP check",Traffic,Keywords,"Linked Domains"
163,75,23,12,http://www.iasfbo.inaf.it/Services/Local/WhatsNew/95/whats-new-9508.html,"What's New With NCSA Mosaic: Archives for August 1995",3,4416,https://www.ssa.gov/60ann/60ann.html,,"60th Anniversary of Social Security",,Dofollow,404,"2020-04-05 01:43:15","2020-04-20 06:49:28",0.01,18,2245
164,84,23,23,https://www.socialsecurity.gov/pgm/flash/chubbychecker.htm,,0,1,https://www.ssa.gov/pgm/flash/chubbychecker.htm,,,,"Dofollow, Redirect",404,"2020-04-06 07:10:18","2020-04-20 20:37:25",0,0,1
165,88,23,26,https://www.federalreserve.gov/Pubs/Bulletin/2012/articles/scf/scf.htm,"FRB: Federal Reserve Bulletin",104,13,https://www.ssa.gov/OP_Home/handbook/ssa-hbk.htm,"a detailed description of OASI, see Social Security Administration, ""","Online Social Security Handbook: Your Basic Guide to the Social Security Programs",","" Publication 65-008. Return to text",Dofollow,404,"2020-04-10 13:59:32","2020-03-29 09:28:57",0,2,5
166,84,23,19,https://www.socialsecurity.gov/payment/,,0,1,https://www.ssa.gov/payment/,,,,"Dofollow, Redirect",404,"2020-04-07 01:32:16","2020-04-21 08:31:28",0,0,1
167,92,23,20,https://money.cnn.com/2013/04/04/news/economy/chained-cpi-deficits/index.html,"Chained CPI: The controversial debt fix",371,70,https://www.ssa.gov/cola/automatic-cola.htm,"that are adjusted annually for cost of living. These include","Social Security benefits",", civilian worker and military pensions, veterans' benefits, and Pell","Dofollow, Content",404,"2020-04-04 06:50:46","2019-11-24 09:53:14",0.01,6,19
168,51,23,22,https://eligibility.com/social-security,"Social Security Benefits Eligibility",53,71,https://www.ssa.gov/planners/retire/1937.html,,"1937 or earlier",,Dofollow,404,"2020-04-22 06:00:10","2020-04-18 21:43:33",165,3882,9
169,51,23,22,https://eligibility.com/social-security,"Social Security Benefits Eligibility",53,71,https://www.ssa.gov/planners/retire/1938.html,,1938,,Dofollow,404,"2020-04-22 18:59:59","2020-04-18 21:43:33",165,3882,9
170,51,23,22,https://eligibility.com/social-security,"Social Security Benefits Eligibility",53,71,https://www.ssa.gov/planners/retire/1939.html,,1939,,Dofollow,404,"2020-04-22 09:30:42","2020-04-18 21:43:33",165,3882,9
171,51,23,22,https://eligibility.com/social-security,"Social Security Benefits Eligibility",53,71,https://www.ssa.gov/planners/retire/1940.html,,1940,,Dofollow,404,"2020-04-23 01:00:00","2020-04-18 21:43:33",165,3882,9
172,51,23,22,https://eligibility.com/social-security,"Social Security Benefits Eligibility",53,71,https://www.ssa.gov/planners/retire/1941.html,,1941,,Dofollow,404,"2020-04-22 20:45:00","2020-04-18 21:43:33",165,3882,9
173,75,23,21,https://www.wrightslaw.com/info/future.plan.index.htm,"Special Needs: Planning for the Future",118,93,https://www.ssa.gov/kids/parent6.htm,,"Benefits for disabled children",.,"Dofollow, Content",404,"2020-04-22 13:42:03","2020-04-23 19:16:16",0.36,37,26
174,84,23,22,https://www.socialsecurity.gov/oig/public_fraud_reporting/form.htm,,0,1,https://www.ssa.gov/oig/public_fraud_reporting/form.htm,,,,"Dofollow, Redirect",404,"2020-04-10 22:40:22","2020-04-21 02:06:12",0,0,1
175,93,22,19,https://www.forbes.com/sites/robinseatonjefferson/2018/08/22/ssa-issues-warning-of-social-security-and-medicare-fraud/,"SSA Issues Warning Of Social Security And Medicare Fraud",215,28,https://oig.ssa.gov/newsroom/scam-awareness,"The Office of the Inspector General (OIG) hosts a","web page","offering tips on recent fraud advisories, how to protect yourself","Nofollow, Content",404,"2020-03-28 10:13:45","2019-12-21 09:11:59",216,783,9
176,84,22,24,https://www.socialsecurity.gov/shutdown/,,0,1,https://www.ssa.gov/shutdown/,,,,"Dofollow, Redirect",404,"2020-03-31 07:32:12","2020-04-21 13:30:34",0,0,1
177,79,22,23,https://www.factcheck.org/2009/09/social-security-cola/,"Social Security COLA - FactCheck.org",48,28,https://www.ssa.gov/cola/automatic-cola.htm,"Social Security checks have gone up automatically","every year since 1975",", when the first automatic cost-of-living adjustment (COLA) took effect.","Dofollow, Content",404,"2020-04-04 06:50:46","2020-04-09 16:39:42",3.1,105,11
178,86,22,31,http://folk.uio.no/dansh/folk/names.html,"Самые популярные имена",1,19,https://www.ssa.gov/OACT/NOTES/note139/1997/note139.html,,"Как менялись 3 самых популярных имени с 1900 по 1997",,Dofollow,404,"2020-04-20 10:04:40","2020-03-29 12:36:21",0.69,2,9
179,34,22,27,https://bestcreditcards.com/education/identity-theft/,"Identity Theft 101 | BestCreditCards.com",43,56,https://www.ssa.gov/myaccount/internetphishingalert.html,"it is coming from the actual company or organization.Do notopen","suspicious emails","under any circumstances.","Dofollow, Content",404,"2020-03-31 18:17:22","2020-04-22 02:38:28",2.1,113,33
180,55,22,25,https://whitehouse.gov1.info/continuity-plan/index.html,"White House Continuity Of Government Plan and National Coop Exercise",9,69,https://www.ssa.gov/org/orgdcs.htm,,"Social Security Administration",,Dofollow,404,"2020-04-05 01:39:15","2020-04-22 01:44:15",0,0,40
181,10,22,23,http://tianobookdesign.com/blog/,"Stephen Tiano | Book Designer, Page Compositor & Layout Artist's Blog",28,38,https://www.ssa.gov/planners/retire/1937.html,,"1937 or earlier",,"Dofollow, Content",404,"2020-04-22 06:00:10","2020-04-18 11:02:36",0,1,19
182,10,22,23,http://tianobookdesign.com/blog/,"Stephen Tiano | Book Designer, Page Compositor & Layout Artist's Blog",28,38,https://www.ssa.gov/planners/retire/1938.html,,1938,,"Dofollow, Content",404,"2020-04-22 18:59:59","2020-04-18 11:02:36",0,1,19
183,10,22,23,http://tianobookdesign.com/blog/,"Stephen Tiano | Book Designer, Page Compositor & Layout Artist's Blog",28,38,https://www.ssa.gov/planners/retire/1939.html,,1939,,"Dofollow, Content",404,"2020-04-22 09:30:42","2020-04-18 11:02:36",0,1,19
184,10,22,23,http://tianobookdesign.com/blog/,"Stephen Tiano | Book Designer, Page Compositor & Layout Artist's Blog",28,38,https://www.ssa.gov/planners/retire/1940.html,,1940,,"Dofollow, Content",404,"2020-04-23 01:00:00","2020-04-18 11:02:36",0,1,19
185,10,22,23,http://tianobookdesign.com/blog/,"Stephen Tiano | Book Designer, Page Compositor & Layout Artist's Blog",28,38,https://www.ssa.gov/planners/retire/1941.html,,1941,,"Dofollow, Content",404,"2020-04-22 20:45:00","2020-04-18 11:02:36",0,1,19
186,65,22,17,http://www.schizophrenia.com/family/FAQgen.htm,"Frequently Asked Questions and Answers - Schizophrenia.com",50,100,https://www.ssa.gov/work/ResourcesToolkit/redbook_page.html,"visit the SSA special ""Worksite"" , or read more about","SSA's work incentive rules",.,Dofollow,404,"2020-03-22 00:00:49","2020-04-21 08:52:58",37,100,40
187,29,22,32,http://www.douglascountysheriff.org/idtheft/idtheftmain.htm,"Identity Theft",3,33,https://www.ssa.gov/oig/hotline/index.htm,,"Social Security",,Dofollow,404,"2020-03-22 13:40:20","2020-04-11 19:38:59",0,10,18
188,25,22,22,http://throwingthings.blogspot.com/2003_01_19_throwingthings_archive.html,"A List Of Things Thrown Five Minutes Ago: 1/19/03 - 1/26/03",819,298,https://www.ssa.gov/OACT/babynames/2001/top1000_of_2001.html,"for kids, especially if they can end inesounds. Take look","at the list again",": Madison (Maddy), Alexis (Lexi), Abigail (Abby), Olivia (Oee) are","Dofollow, Content",404,"2020-03-28 16:51:52","2020-04-23 03:41:00",0,0,160
189,89,22,26,https://en.wikiquote.org/wiki/Social_justice,"Social justice - Wikiquote",104,41,https://www.ssa.gov/history/fcspeech.htmlFather,"11, 1934) for his National Union for Social Justice. “","Coughlin & The Search For ‘Social Justice’",”,Nofollow,404,"2020-04-20 20:16:11","2020-01-15 00:25:00",10,50,13
190,90,22,18,http://www.lb7.uscourts.gov/reflinks.html,"Library of the U.S. Courts Seventh Circuit | Our Recommended Web Sites",268,2357,https://www.ssa.gov/OP_Home/ssact/comp-ssa.htm,,"Compilation of the Social Security Laws",,Dofollow,404,"2020-03-22 00:18:35","2019-05-27 18:47:58",1.9,33,690
191,92,22,20,https://www.washingtonpost.com/news/get-there/wp/2018/05/07/can-retirement-ruin-your-marriage/,"Can retirement ruin your marriage? - The Washington Post",145,24,https://faq.ssa.gov/en-US/link/portal/34011/34019/article/3739/what-happens-if-i-work-and-get-social-security-retirement-benefits,"Here’s an answer from the Social Security Administration:","What happens if I work and get Social Security retirement benefits?",,Dofollow,404,"2020-04-20 19:55:22","2020-03-31 11:59:12",25,56,17
192,84,22,32,https://www.socialsecurity.gov/mystatement/fica.htm,,0,1,https://www.ssa.gov/mystatement/fica.htm,,,,"Dofollow, Redirect",404,"2020-03-22 20:08:47","2020-04-19 05:32:23",0,0,1
193,84,22,20,https://www.socialsecurity.gov/mediinfo.htm,,0,1,https://www.ssa.gov/mediinfo.htm,,,,"Dofollow, Redirect",404,"2020-03-21 14:54:31","2020-04-23 19:39:38",0,0,1
194,84,22,22,https://www.socialsecurity.gov/foia/html/ltrfwding.htm,,0,1,https://www.ssa.gov/foia/html/ltrfwding.htm,,,,"Dofollow, Redirect",404,"2020-04-17 17:32:06","2020-04-18 10:55:20",0,0,1
195,84,22,17,https://www.socialsecurity.gov/news.htm,,0,1,https://www.ssa.gov/news.htm,,,,"Dofollow, Redirect",404,"2020-03-20 07:28:25","2020-04-21 06:02:00",0,0,1
196,29,22,24,https://disabilityguide.com/common-reasons-social-security-disability-claims-denied.html,"9 Common Reasons Social Security Disability Claims Are Denied - Disability Guide",20,12,https://www.ssa.gov/appeals/about_odar.html,"or two houses,” said Jonathan Riedel, a former employee of","Social Security’s Office of Disability Adjudication and Review","and a legal services coordinator at The Family Center ,","Dofollow, Content",404,"2020-04-09 20:58:29","2020-04-24 02:44:08",64,144,8
197,82,22,10,https://catalog.data.gov/organization/ssa-gov,"Social Security Administration - Organizations - Data.gov",162,16,https://www.ssa.gov/oag/foia/impac/ssa.cardholders.roster.csv,,CSV,,Dofollow,404,"2020-04-21 22:52:00","2019-08-31 14:50:59",661,406,5
198,82,22,10,https://catalog.data.gov/organization/ssa-gov,"Social Security Administration - Organizations - Data.gov",162,16,https://www.ssa.gov/oag/foia/impac/ssa.cardholders.roster.json,,JSON,,Dofollow,404,"2020-02-03 18:30:20","2019-08-31 14:50:59",661,406,5
199,82,22,10,https://catalog.data.gov/organization/ssa-gov,"Social Security Administration - Organizations - Data.gov",162,16,https://www.ssa.gov/oag/foia/impac/ssa.cardholders.roster.xml,,XML,,Dofollow,404,"2020-02-14 03:53:08","2019-08-31 14:50:59",661,406,5
200,70,22,22,https://legalbeagle.com/10044308-file-complaint-against-fbi.html,"How to File a Complaint Against the FBI",58,16,https://www.ssa.gov/planners/disability/dqualify.htm,,"Social Security Administration: Disability Planner -- How You Qualify for Social Security Disability Benefits",,Nofollow,404,"2020-03-20 22:59:55","2020-04-24 01:27:54",1.3,12,6
201,7,22,7,https://www.fordlawoffices.com/social-security-disability.html,"Social Security Disability | Atlanta SSD Lawyer Kevin C. Ford",35,25,https://www.ssa.gov/SSA_Home.html,,"Social Security Homepage",,Dofollow,404,"2020-03-31 05:53:57","2020-04-24 03:30:27",1.6,84,10
202,77,22,13,http://cba2.unomaha.edu/faculty/mwohar/WEB/homepage.html,"Mark Wohar",101,6908,https://www.ssa.gov/POLICY/PUBS/BGP/BGPHISTORY.HTML,,"History of Social Security in the US",,"Dofollow, Content",404,"2020-03-19 04:26:03","2020-03-28 19:49:49",4.8,37,1725
203,93,22,16,https://bucks.blogs.nytimes.com/2009/11/13/the-right-way-to-change-your-name/,"The Right Way to Change Your Name - The New York Times",262,55,https://ssa-custhelp.ssa.gov/cgi-bin/ssa.cfg/php/enduser/std_adp.php?p_faqid=1917&p_created=1255447872&p_sid=VH5SB3Lj&p_accessibility=0&p_redirect=&p_lva=&p_sp=cF9zcmNoPTEmcF9zb3J0X2J5PSZwX2dyaWRzb3J0PSZwX3Jvd19jbnQ9NzAsNzAmcF9wcm9kcz0mcF9jYXRzPSZwX3B2PSZwX2N2PTEuMTYmcF9wYWdlPTE*&p_li=&p_topview=1,"(two to three are recommended), changing the name on your","Social Security card","and telling your employer should be your first steps if","Dofollow, Content","Cannot resolve host","2020-04-13 12:21:19","2019-02-07 09:28:03",18,250,34
204,84,22,22,https://www.socialsecurity.gov/reach.htm,,0,1,https://www.ssa.gov/reach.htm,,,,"Dofollow, Redirect",404,"2020-03-22 10:33:53","2020-04-19 05:49:51",0,0,1
205,91,22,18,https://www.pbs.org/newshour/economy/raise-retirement-age-social-security-medicare,"Should we raise the retirement age for Social Security and Medicare? | PBS NewsHour",104,40,https://www.ssa.gov/planners/survivors/survivorchartred.htm,"to full retirement age are hit with early retirement or",survivor,"reductions. Full retirement age already is set to begin rising","Dofollow, Content",404,"2020-04-17 03:34:50","2020-02-17 16:59:51",13,491,22
206,32,22,23,http://www.halfpricesoft.com/W2c_software.asp,"ezW2Correction: W-2C and W-3C Form Software For Businesses and Accountants",52,12,https://www.ssa.gov/employer/whereto.htm,,"File Form W2 W3",,"Dofollow, Image",404,"2020-04-20 10:40:39","2020-04-19 15:06:34",0,0,5
207,88,22,20,https://www.govinfo.gov/content/pkg/FR-2008-05-20/html/E8-10879.htm,"Federal Register, Volume 73 Issue 98 (Tuesday, May 20, 2008)",1,15,https://www.ssa.gov/work/panel/panel_documents/reports.html,"the President and Congress expressed concerns (available at http://www.dri.uiuc.edu/research/p03-08h/default.htm and",http://www.ssa.gov/work/panel/panel_documents/reports.html,") that prior funding levels were inadequate to support the",Dofollow,404,"2020-03-15 08:28:31","2020-04-23 17:50:13",0,0,8
208,93,22,19,https://bucks.blogs.nytimes.com/2009/11/13/changing-your-name-after-marriage-when-youre-gay/,"Changing Your Name After Marriage When You're Gay - The New York Times",262,45,https://secure.ssa.gov/apps10/poms.nsf/lnx/0100203200!opendocument,"of Social Security POMS Section RM 00203.200, H, 2, c,",https://secure.ssa.gov...,"with him or her to the Social Security office. That",Dofollow,404,"2020-03-27 14:30:23","2019-09-08 20:27:16",0,0,21
209,89,22,10,https://www.thebalance.com/early-retirement-affects-benefits-2894593,"How Early Retirement Affects Your Social Security Benefits",53,21,https://www.ssa.gov/planners/retire/1937.html,"Social Security Administration. ""","Benefits Planner: Retirement: If You Were Born in 1937 Your Full Retirement Age Is 65","."" Accessed March 13, 2020.",Dofollow,404,"2020-04-22 06:00:10","2020-04-22 13:22:49",36,85,12
210,91,21,8,https://www.cnbc.com/2017/07/11/if-your-social-security-benefit-is-smaller-than-expected-heres-why.html,"If your Social Security benefit is smaller than expected, here's why",110,34,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3731/Can-my-Social-Security-benefits-be-garnished-for-alimony-child-support-or-restitution,"Under certain circumstances,","the government can seize","part of your Social Security check to satisfy unpaid debts,",Dofollow,404,"2020-03-27 18:42:25","2020-03-20 16:42:53",37,81,19
211,85,21,16,http://www.oralhistory.uconn.edu/links.html,"UConn Oral History Office",12,56,https://www.ssa.gov/history/histwelc.html,"Archives and general information for researchers is found at: (",http://www.ssa.gov/history/histwelc.html,).,Dofollow,404,"2020-03-29 20:49:28","2018-10-03 18:39:20",0.03,6,31
212,91,21,33,https://pl.wikipedia.org/wiki/Medicare,"Medicare – Wikipedia, wolna encyklopedia",137,91,https://www.ssa.gov/history/near65s.html,,"Early Medicare poster","na ssa.gov – plakat z 1968 roku.",Nofollow,404,"2020-04-04 16:14:32","2019-08-03 07:39:36",322,24,41
213,86,21,11,https://www.opm.gov/policy-data-oversight/disability-employment/reference-materials/,"Reference Materials",315,143,https://secure.ssa.gov/apps10/oesp/providers.nsf/bystate,,"State Vocational and Rehabilitation Agencies","- Provides a directory of state vocational and rehabilitation agencies",Dofollow,404,"2020-04-17 00:30:34","2020-01-17 01:48:36",0,22,46
214,84,21,12,https://www.socialsecurity.gov/oig/guidelin.htm,,0,1,https://www.ssa.gov/oig/guidelin.htm,,,,"Dofollow, Redirect",404,"2020-04-03 22:15:07","2020-04-21 05:22:39",0,0,1
215,84,21,16,https://www.socialsecurity.gov/gethelp1.htm,,0,1,https://www.ssa.gov/gethelp1.htm,,,,"Dofollow, Redirect",404,"2020-04-21 02:22:08","2020-04-22 15:41:52",0,0,1
216,58,21,16,https://guest.portaportal.com/reiss,"Ms. Reiss' Portaportal",1,1382,https://www.ssa.gov/people/kids/kids.htm,,"Social Security",,Nofollow,404,"2020-04-11 09:18:14","2020-04-23 23:19:45",0,0,362
217,93,21,19,https://www.forbes.com/sites/kotlikoff/2016/02/21/social-security-qa-do-social-security-reps-know-this-about-the-new-law/,"Warning: Some Social Security Reps Are Themselves Confused About The New Law",130,27,https://secure.ssa.gov/apps10/reference.nsf/links/02052016024404PM,"Last week Social Security did, to its credit, issue","an emergency memo","to its staff about the deeming provisions of the new","Nofollow, Content",404,"2020-04-20 15:27:47","2019-07-15 11:52:32",0.10,9,9
218,75,21,18,https://classroom.synonym.com/how-to-apply-for-funeral-benefits-from-social-security-12078780.html,"How to Apply for Funeral Benefits From Social Security",21,23,https://www.ssa.gov/planners/survivors/ifyou7.htm,,"Social Security Administration: Survivors Planner: A Special Lump-Sum Death Payment",,Nofollow,404,"2020-03-30 21:50:06","2020-04-24 03:14:16",0,1,13
219,84,21,17,https://www.socialsecurity.gov/news/cola/automatic-cola.htm,,0,1,https://www.ssa.gov/news/cola/automatic-cola.htm,,,,"Dofollow, Redirect",404,"2020-04-21 17:32:22","2020-04-21 09:21:41",0,0,1
220,61,21,24,https://www.justfacts.com/news.impactSS.asp,"The Impact of Social Security on the National Debt – Just Facts",39,62,https://www.ssa.gov/OACT/TR/TR00/index.html,"and Disability Insurance Trust Funds."" March 30, 2000. Accessed at",http://www.ssa.gov/OACT/TR/TR00/index.html,"in June of 2001.","Dofollow, Content",404,"2020-03-21 10:23:14","2020-04-20 03:33:45",41,67,25
221,61,21,24,https://www.justfacts.com/news.impactSS.asp,"The Impact of Social Security on the National Debt – Just Facts",39,62,https://www.ssa.gov/history/offbudget.html,"Security Administration of the United States of America. Accessed at",http://www.ssa.gov/history/offbudget.html,"in March of 2001.","Dofollow, Content",404,"2020-03-19 20:01:47","2020-04-20 03:33:45",41,67,25
222,81,21,10,https://www.har.com/content/page/accessibility,"Our Approach to Accessibility - HAR.com",199,16,https://www.ssa.gov/accessibility/browseAloud.html,,"Use your computer to read web pages out loud",,Dofollow,404,"2020-04-22 04:46:31","2020-04-17 14:44:30",0,1,7
223,90,21,16,https://obamawhitehouse.archives.gov/the-record/social-progress,"Advancing Social Progress and Equality | whitehouse.gov",272,157,https://www.ssa.gov/disabilityresearch/earlyintervention.htm,,"Read More (SSA.GOV)",,Dofollow,404,"2020-03-02 08:39:28","2019-06-26 13:42:30",26,95,40
224,82,21,15,https://www.kidney.org/atoz/content/working,"Working With Kidney Disease: Rehabilitation and Employment | National Kidney Foundation",28,11,https://www.ssa.gov/applyfordisability/Supplemental,"for back benefits. You can apply for SSDI online at:",www.ssa.gov/applyfordisability/Supplemental,"Security Income (SSI) is also paid by the Social Security","Dofollow, Content",404,"2020-03-01 13:28:17","2020-04-11 18:35:34",71,370,8
225,73,21,15,https://www.refdesk.com/factgov.html,refdesk.com,15,134,https://www.ssa.gov/SSA_Home.html,,"Social Security Online","- official Web site of the Social Security Administration","Dofollow, Content",404,"2020-03-31 05:53:57","2020-04-22 01:13:01",0,2,58
226,93,21,13,https://www.nytimes.com/2015/02/06/business/protecting-yourself-from-the-consequences-of-anthems-data-breach.html,"Protecting Yourself From the Consequences of Anthem’s Data Breach - The New York Times",119,38,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3790/Can-I-get-a-different-Social-Security-number-if-I-am-a-victim-of-identity-theft,"everything possible to protect your number before it agrees to","assign a new one.",,"Dofollow, Content",404,"2020-03-09 12:30:22","2020-01-08 09:00:34",0,2,23
227,82,21,17,https://www.heritage.org/social-security/report/how-social-security-works-2014,"How Social Security Works in 2014 | The Heritage Foundation",72,17,https://www.ssa.gov/retirementpolicy/projections/women-dual-2025.html,"Social Security Administration, “Women & Dual Entitlement, 2025–2080,” April 2012,",http://www.socialsecurity.gov/retirementpolicy/projections/women-dual-2025.html,"(accessed April 8, 2014).",Dofollow,404,"2020-03-10 20:49:36","2020-04-03 08:55:39",11,93,7
228,91,21,13,https://www.cnbc.com/2018/01/29/tax-season-begins-heres-what-you-need-to-do.html,"Tax season begins. Here's what you need to do",105,33,https://faq.ssa.gov/en-US/link/portal/34011/34019/article/3706/how-can-i-get-a-form-ssa-1099-1042s-social-security-benefit-statement,"January. That’s when the Social Security Administration sends beneficiaries an",SSA-1099,", which will detail what they received during the previous","Dofollow, Content",404,"2020-04-19 04:41:16","2020-04-23 09:52:43",463,113,16
229,80,21,23,https://www.cbpp.org/blog/social-security-sense-and-nonsense,"Social Security Sense and Nonsense | Center on Budget and Policy Priorities",46,16,https://www.ssa.gov/history/ponzi.htm,"professor Mitchell Zuckoff. The Social Security Administration’s historian has a",piece,"on this topic as well.","Dofollow, Content",404,"2020-03-21 05:03:20","2020-04-20 05:38:14",0,1,9
230,89,21,17,https://www.federalregister.gov/documents/2018/01/03/2017-28397/request-for-information-on-strategies-to-improve-adult-outcomes-for-youth-receiving-supplemental,"Federal Register :: Request for Information on Strategies To Improve Adult Outcomes for Youth Receiving Supplemental Security Income (SSI)",245,50,https://www.ssa.gov/%redbook/,"11.  ",https://www.ssa.gov/​%redbook/​,.,Dofollow,404,"2020-02-14 02:59:03","2020-04-11 07:10:26",3.3,43,17
231,82,21,12,https://www.heritage.org/social-security/report/what-social-security-disability-insurance-ssdi-primer,"What Is Social Security Disability Insurance? An SSDI Primer | The Heritage Foundation",78,84,https://www.ssa.gov/planners/disability/dfamily.htm,"[22] Social Security Administration, “Disability Planner: Family Benefits,”",http://www.ssa.gov/dibplan/dfamily.htm#fmax,"(accessed March 25, 2014).",Dofollow,404,"2020-03-28 18:00:03","2020-04-14 01:05:46",7,236,19
232,82,21,12,https://www.heritage.org/social-security/report/what-social-security-disability-insurance-ssdi-primer,"What Is Social Security Disability Insurance? An SSDI Primer | The Heritage Foundation",78,84,https://www.ssa.gov/planners/disability/dqualify.htm,"“Disability Planner: How You Qualify for Social Security Disability Benefits,”",http://www.ssa.gov/dibplan/dqualify.htm,"(accessed March 24, 2014).",Dofollow,404,"2020-03-20 22:59:55","2020-04-14 01:05:46",7,236,19
233,90,21,16,https://www.weddingwire.com/wedding-forums/any-married-ladies-use-hitchswitch-for-name-changing/7f45a4dfb0fedb60.html,"Any married ladies use HitchSwitch for name changing? | Weddings, Married Life | Wedding Forums | WeddingWire",111,21,"https://www.ssa.gov/forms/ss-5.pdf ","office in NYC. Fill out this application before you visit:",https://www.ssa.gov/forms/ss-5.pdf,,Nofollow,404,"2020-02-01 00:22:51","2020-04-22 19:17:25",434,25,12
234,90,21,16,https://www.weddingwire.com/wedding-forums/any-married-ladies-use-hitchswitch-for-name-changing/7f45a4dfb0fedb60.html,"Any married ladies use HitchSwitch for name changing? | Weddings, Married Life | Wedding Forums | WeddingWire",111,21,"https://www.ssa.gov/ssnumber/ss5doc.htm ","See this list for identification you should bring with you:",https://www.ssa.gov/ssnumber/ss5doc.htm,,Nofollow,404,"2020-01-31 07:39:49","2020-04-22 19:17:25",434,25,12
235,81,21,18,https://www.epi.org/publication/wp293-cpc-budget-for-all-2013/,"The Budget for All: A technical report on the Congressional Progressive Caucus budget for fiscal year 2013 | Economic Policy Institute",69,101,https://www.ssa.gov/oact/solvency/provisions/charts/chart_run110.htm,"Rates: E2.2.” Office of the Chief Actuary, Social Security Administration.",http://www.ssa.gov/oact/solvency/provisions/charts/chart_run110.htm,,"Dofollow, Content",404,"2020-03-09 13:23:05","2020-04-02 09:42:33",0.14,20,37
236,88,21,14,http://www.prism.gatech.edu/~hk28/,"Hans Klein",31,46,https://www.ssa.gov/reports/service/atlanta/atlantatest.htm,"Expert Testimony,","Social Security Administration Hearings on Privacy","(Atlanta, June 1997).","Dofollow, Content",404,"2020-03-20 13:09:38","2020-04-21 23:32:48",0.19,2,24
237,72,21,15,https://www.medicareinteractive.org/get-answers/medicare-basics/medicare-coverage-overview/medicare-card-lost-stolen-damaged,"What to do if a Medicare card is lost, stolen, or damaged - Medicare Interactive",59,23,https://faq.ssa.gov/en-US/ics/support/kbanswer.asp?deptID=34019&task=knowledge&questionID=3708,,"Apply for a new Medicare card online",,Dofollow,404,"2020-04-21 20:52:46","2020-04-23 00:10:39",9489,3135,14
238,3,21,18,https://www.gabankruptcylawyersnetwork.com/,"Georgia Bankruptcy Law Network | How To File Bankruptcy Atlanta",100,45,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3786/Can-I-laminate-my-Social-Security-card,"it (but do not carry it with you , and","do not laminate it",).,Dofollow,404,"2020-04-13 22:30:34","2020-04-24 03:29:17",2.4,38,17
239,89,21,19,https://www.computerworld.com/article/3115775/trusting-the-social-security-administration.html,"Trusting the Social Security Administration? | Computerworld",100,115,https://www.ssa.gov/myaccount/verifyandprotectid.html,"is an FAQ section of the site devoted to ""","How We Verify And Protect Your Identity",""" and one of the questions (below) got my attention","Nofollow, Content",404,"2020-03-19 13:22:49","2020-03-13 22:48:26",308,516,32
240,74,21,17,https://www.mrmoneymustache.com/2011/06/08/the-joy-of-self-employment/,"The Joy of Self Employment",34,52,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3829/How-do-I-earn-Social-Security-credits-and-how-many-do-I-need-to-qualify-for-benefits,"for ‘the man’ for 10 years, you probably already qualify.",https://faq.ssa.gov/link/portal/34011/34019/Article/3829/How-do-I-earn-Social-Security-credits-and-how-many-do-I-need-to-qualify-for-benefits,,Nofollow,404,"2020-04-14 19:45:24","2020-01-25 00:17:20",0.20,15,27
241,82,21,12,https://www.hqmc.marines.mil/Agencies/USMC-FOIA/USMC-Privacy-Act/,"USMC Privacy Act",379,60,https://www.ssa.gov/kc/id_resources.htm,,"Social Security Administration and ID Theft",,Dofollow,404,"2020-04-22 18:43:52","2020-04-23 13:19:52",26,31,24
242,73,21,21,https://www.jiscmail.ac.uk/cgi-bin/webadmin?A2=cyber-society-live;de72c3ae.00,"JISCMail - CYBER-SOCIETY-LIVE Archives",188,92,https://www.ssa.gov/oig/IDTheft.htm,"Security Administration. October 25, 2000. Washington, DC. For more information:",http://www.ssa.gov/oig/IDTheft.htm,"Privacy2000: Information and Security in the Digital Age. October 31-",Dofollow,404,"2020-04-06 03:04:48","2020-04-02 19:35:04",0,0,48
243,68,21,10,https://economistsview.typepad.com/economistsview/social_security/,"Economist's View: Social Security",185,659,https://www.ssa.gov/history/ponzi.htm,,"Ponzi Schemes vs. Social Security, SSA, January 2009",": ...The Logic of Pay-As-You-Go SystemsIn contrast to a Ponzi",Dofollow,404,"2020-03-21 05:03:20","2020-04-19 13:38:33",0.63,16,133
244,88,21,11,https://www.federalreserve.gov/pubs/bulletin/2009/articles/scf/default.htm,"FRB: Survey of Consumer Finances--Changes in U.S. Family Finances from 2004 to 2007",27,10,https://www.ssa.gov/OP_Home/handbook/ssa-hbk.htm,"a detailed description of OASI, see Social Security Administration, ""","Online Social Security Handbook",","" Publication 65-008. Return to text","Dofollow, Content",404,"2020-04-10 13:59:32","2020-03-15 13:35:18",0.01,8,6
245,11,21,15,http://www.carouselpinoy.com/,"Carousel Pinoy Entertainment - Filipino Concerts, Shows",12,215,https://www.ssa.gov/multilanguage/Tagalog/tagalog.htm,,"Know more about your Social Security (in Tagalog)",,Dofollow,404,"2020-04-21 19:35:04","2020-04-12 19:05:55",102,49,90
