#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
182,16,https://blog.ssa.gov/share-the-gift-of-security/,"Share the Gift of Security | Social Security Matters",82,36,http://transformicepirata.net/,"Nofollow, UGC","exactly like the one you got (or gave!) last year.",http://transformicepirata.net,"Sometimes, just letting loved ones know that you’re there for","Cannot resolve host","2020-02-18 04:54:03",2020-03-05T01:46:28Z
183,16,https://choosework.ssa.gov/blog/2016-09-12-disclosure-lets-talk-about-it,"Disclosure: Let’s Talk About It",50,11,https://usodep.blogs.govdelivery.com/2016/06/29/the-ada-in-2016/,Dofollow,"In July, we commemorated the","26th anniversary of the Americans with Disabilities Act (ADA)",". The ADA improves the lives of people with disabilities",404,"2020-03-18 11:29:36",2020-03-18T14:10:23Z
184,16,https://www.ssa.gov/news/press/releases/2003/,"2003 Press Releases | Press Office | Social Security Administration",57,13,http://reform.house.gov/GovReform/News/DocumentSingle.aspx?DocumentID=8889,Dofollow,,http://reform.house.gov/TIPRC/Hearings/EventSingle.aspx?EventID=652,.,"Cannot resolve host","2020-04-13 19:51:59",2020-02-24T06:57:20Z
185,16,https://blog.ssa.gov/customer-service-is-what-we-do/,"Customer Service Is What We Do | Social Security Matters",175,81,https://lil.ink/55867,Nofollow,,https://lil.ink/55867,,404,"2020-04-21 18:56:17",2020-02-18T19:49:30Z
185,16,https://blog.ssa.gov/customer-service-is-what-we-do/,"Customer Service Is What We Do | Social Security Matters",175,81,https://www.brownpapertickets.com/blogcomments/317356,Nofollow,,http://www.brownpapertickets.com/blogcomments/317356,,404,"2020-04-07 14:24:57",2020-02-18T19:49:30Z
186,16,https://blog.ssa.gov/tax-season-its-about-what-you-know/,"Tax Season — It’s About What You Know | Social Security Matters",57,33,http://jpynptwcgk.com/,Nofollow,"Ved ikke hvor meget jeg (eller tidligt) jeg nÃ¥r at",&#6u#8;j2le&18217;,"i Ã¥r, men har da et indlÃ¦g fra sidste Ã¥r","Cannot resolve host","2020-01-31 21:48:21",2020-01-31T21:48:21Z
187,16,https://www.ssa.gov/oag/acq/oagacq_unauthorized.htm,"Office of Acquisition and Grants",35,2,"https://www.acquisition.gov/far/current/html/Subpart 1_6.html",Dofollow,"Subject to the limitations in FAR","Subpart 1.602-3(c)",", an SSA authorized official within the Office of Acquisition",404,"2020-03-22 16:39:15",2020-03-30T12:09:18Z
188,16,https://choosework.ssa.gov/blog-archive/,"Choose Work Blog Archives",100,40,https://askjan.org/media/tax.html,Dofollow,"offered through a number of organizations. Read JAN’s guidance on","Tax Incentives","and visit its funding links for further tips for employers",404,"2020-04-10 13:32:25",2020-03-10T20:42:20Z
189,16,https://www.ssa.gov/bso/securityPolicy.html,"Security Policy",28,28,https://secure.socialsecurity.gov/apps10/ewr/vendors.nsf/byname,Dofollow,,"Vendor List",,"Cannot resolve host","2020-04-23 01:41:26",2020-03-01T19:17:50Z
190,16,https://blog.ssa.gov/what-you-should-know-about-the-ssi-program/,"What You Should Know About the SSI Program | Social Security Matters",100,44,https://nootheme.com/forums/users/tinumoriya/,"Nofollow, UGC",,https://nootheme.com/forums/users/tinumoriya/,,404,"2020-04-23 09:46:55",2020-03-24T00:56:48Z
191,16,https://www.ssa.gov/espanol/personas/ciegos/index.html,"Opción de aviso especial | Administración del Seguro Social",29,8,https://www.dol.gov/oasam/regs/statutes/sec504.htm,Dofollow,,"Sección 504 de la Ley de Rehabilitación",*,404,"2020-03-21 09:32:54",2020-03-30T00:13:25Z
192,16,https://blog.ssa.gov/getting-the-most-out-of-your-shiny-new-tablet/,"Getting the Most Out of Your Shiny New Tablet | Social Security Matters",61,41,http://florida912groups.com/avakin/,Nofollow,,http://florida912groups.com/avakin/,,404,"2020-04-19 05:50:21",2020-03-05T22:59:39Z
192,16,https://blog.ssa.gov/getting-the-most-out-of-your-shiny-new-tablet/,"Getting the Most Out of Your Shiny New Tablet | Social Security Matters",61,41,http://hackcheatstool.us/monster-legends-hack-for-ios.html,Nofollow,,http://hackcheatstool.us/monster-legends-hack-for-ios.html,,404,"2020-04-01 08:06:48",2020-03-05T22:59:39Z
192,16,https://blog.ssa.gov/getting-the-most-out-of-your-shiny-new-tablet/,"Getting the Most Out of Your Shiny New Tablet | Social Security Matters",61,41,https://max3d.pl/forum/login.php?do=login,Nofollow,"My homepage","suplementy na potencję",,404,"2020-03-25 22:10:44",2020-03-05T22:59:39Z
192,16,https://blog.ssa.gov/getting-the-most-out-of-your-shiny-new-tablet/,"Getting the Most Out of Your Shiny New Tablet | Social Security Matters",61,41,http://centerforspiritualawarenesschurch.org/pay-mercury-auto-insurance-online.html,Nofollow,,http://www.centerforspiritualawarenesschurch.org/pay-mercury-auto-insurance-online.html,,404,"2020-03-20 23:36:01",2020-03-05T22:59:39Z
193,16,https://www.ssa.gov/oact/ssir/SSI14/SSAB_Statement.html,"SOCIAL SECURITY ADVISORY BOARD STATEMENT",25,25,https://stoneleighfoundation.org/content/foster-children-and-health-care-system,Dofollow,,http://stoneleighfoundation.org/content/foster-children-and-health-care-system,,404,"2020-04-02 11:54:51",2020-02-23T23:34:58Z
194,16,https://choosework.ssa.gov/blog/2019-03-21-myths-busted-able-accounts,"Myths Busted: ABLE Accounts - Ticket to Work - Social Security",55,19,http://www.ablenrc.org/events/strategies-funding-able-account,Dofollow,,"Strategies for Funding an ABLE Account",,404,"2020-04-19 13:07:15",2020-03-05T00:09:51Z
194,16,https://choosework.ssa.gov/blog/2019-03-21-myths-busted-able-accounts,"Myths Busted: ABLE Accounts - Ticket to Work - Social Security",55,19,http://www.ablenrc.org/about/what-are-able-accounts,Dofollow,,"Understanding ABLE",,404,"2020-04-12 18:59:11",2020-03-05T00:09:51Z
194,16,https://choosework.ssa.gov/blog/2019-03-21-myths-busted-able-accounts,"Myths Busted: ABLE Accounts - Ticket to Work - Social Security",55,19,http://www.ablenrc.org/resources/kit-de-herramientas-del-material-de-able,Dofollow,"ABLE Materials Toolkit or","Kit de herramientas del material de ABLE",(Español),404,"2020-03-25 22:57:24",2020-03-05T00:09:51Z
194,16,https://choosework.ssa.gov/blog/2019-03-21-myths-busted-able-accounts,"Myths Busted: ABLE Accounts - Ticket to Work - Social Security",55,19,http://www.ablenrc.org/resources/able-materials-toolkit,Dofollow,,"ABLE Materials Toolkit","or Kit de herramientas del material de ABLE (Español)",404,"2020-03-25 21:56:40",2020-03-05T00:09:51Z
195,16,https://choosework.ssa.gov/library/federal-employment-initiatives/schedule-a/index.html,"Schedule A - FAQs - Ticket to Work - Social Security",49,21,https://www.opm.gov/policy-data-oversight/disability-employment/selective-placement-program-coordinator-directory,Dofollow,"Schedule A point of contact, you can try searching the","Selective Placement Coordinator directory",". Keep in mind that due to staffing changes, the",404,"2020-03-06 15:05:10",2020-02-11T01:38:05Z
196,16,https://blog.ssa.gov/tag/social-security-administration/,"social security administration | Social Security Matters",89,43,http://thndr.it/1JPwRLy,"Dofollow, Image",,"The 80th Anniversary seal of Social Security. The seal has ""Celebrating 80 years"" written on it.","Social Security turns 80 this week. That’s right; we’re the",404,"2020-04-03 23:36:02",2020-03-06T19:03:05Z
197,16,https://blog.ssa.gov/relief-for-thousands-suffering-from-alzheimers-disease/,"Relief for Thousands Suffering from Alzheimer’s Disease | Social Security Matters",63,47,https://www.socialgoodreads.com/happy-new-year-wishes-quotes,Nofollow,"| new year quotes | new year wishes |","Happy new year 2020",,404,"2020-04-14 22:58:08",2020-02-25T03:57:39Z
197,16,https://blog.ssa.gov/relief-for-thousands-suffering-from-alzheimers-disease/,"Relief for Thousands Suffering from Alzheimer’s Disease | Social Security Matters",63,47,https://www.medicare.gov/your-medicare-costs/help-paying-costs/save-on-drug-costs/save-on-drug-costs.html,Nofollow,"meet certain income and resource limits, you may qualify for","Extra Help","from Medicare to pay the costs of Medicare prescription drug",404,"2020-03-08 07:40:30",2020-02-25T03:57:39Z
198,16,https://choosework.ssa.gov/blog/2017-11-20-yawa-able-accounts-what-you-should-know,"ABLE Accounts: What You Should Know - Ticket to Work - Social Security",55,14,http://www.ablenrc.org/week-2-who-eligible,Dofollow,"of disability before they turned 26. If you meet the","eligibility criteria",", you must choose the state in which you plan",404,"2020-04-21 16:05:31",2020-02-23T11:03:15Z
198,16,https://choosework.ssa.gov/blog/2017-11-20-yawa-able-accounts-what-you-should-know,"ABLE Accounts: What You Should Know - Ticket to Work - Social Security",55,14,http://www.ablenrc.org/state_compare/,Dofollow,"state where you live. To help you decide, use the","state comparison tool","and review tips for opening your ABLE account. Then, visit",404,"2020-04-14 03:32:48",2020-02-23T11:03:15Z
198,16,https://choosework.ssa.gov/blog/2017-11-20-yawa-able-accounts-what-you-should-know,"ABLE Accounts: What You Should Know - Ticket to Work - Social Security",55,14,http://www.ablenrc.org/state-review,Dofollow,"your ABLE account. Then, visit the program website of that",state,"and complete the application.",404,"2020-04-12 22:31:47",2020-02-23T11:03:15Z
199,16,https://blog.ssa.gov/tag/acting-commissioner-carolyn-colvin/,"Acting Commissioner Carolyn Colvin | Social Security Matters",58,27,http://thndr.it/1JPwRLy,"Dofollow, Image",,"The 80th Anniversary seal of Social Security. The seal has ""Celebrating 80 years"" written on it.","Social Security turns 80 this week. That’s right; we’re the",404,"2020-04-03 23:36:02",2020-03-23T07:03:59Z
200,16,https://blog.ssa.gov/happy-holidays-2015/,"Happy Holidays | Social Security Matters",44,37,http://www.yesinterlove.com/kredit-student-laptop.html,Nofollow,,http://yesinterlove.com/kredit-student-laptop.html,,404,"2020-03-21 04:02:47",2020-04-18T05:03:29Z
201,16,https://blog.ssa.gov/social-securitys-gift-to-children-is-security-2/,"Social Security’s Gift to Children is Security | Social Security Matters",53,34,https://meusitedeemagrecimentoteste.com/,"Nofollow, UGC",isso.,https://meusitedeemagrecimentoteste.com,,"Cannot resolve host","2020-04-04 22:53:14",2020-03-27T07:59:30Z
201,16,https://blog.ssa.gov/social-securitys-gift-to-children-is-security-2/,"Social Security’s Gift to Children is Security | Social Security Matters",53,34,http://www.catharijne-concerten.nl/062-adidas-vrouwen-sale.php,Nofollow,,"Adidas Vrouwen Sale",,404,"2020-03-30 14:59:31",2020-03-27T07:59:30Z
202,16,https://blog.ssa.gov/why-i-serve/,"Why I Serve | Social Security Matters",59,35,http://www.thetransgerndercenter.com/,"Nofollow, UGC","loss of scalp beard growth etc resounces for paying for",http://www.thetransgerndercenter.com,"website register/job placement iam experincing discrimination support group network group/commonwealth","Cannot resolve host","2020-04-03 07:36:17",2020-04-03T07:36:17Z
203,16,https://choosework.ssa.gov/blog/2018-02-05-money-mondays-tax-tips-and-preparation,"Money Mondays: Tax Tips and Preparation",53,20,https://www.unitedway.org/404,Dofollow,"phone, email, and chat messaging. To get started, review their","Tax Preparation Checklist",.,404,"2020-03-22 21:39:16",2020-02-26T17:33:10Z
204,16,https://blog.ssa.gov/tag/program/,"program | Social Security Matters",44,24,http://thndr.it/1JPwRLy,"Dofollow, Image",,"The 80th Anniversary seal of Social Security. The seal has ""Celebrating 80 years"" written on it.","Social Security turns 80 this week. That’s right; we’re the",404,"2020-04-03 23:36:02",2020-03-27T08:25:38Z
205,16,https://blog.ssa.gov/tag/birthday/,"birthday | Social Security Matters",44,24,http://thndr.it/1JPwRLy,"Dofollow, Image",,"The 80th Anniversary seal of Social Security. The seal has ""Celebrating 80 years"" written on it.","Social Security turns 80 this week. That’s right; we’re the",404,"2020-04-03 23:36:02",2020-03-19T03:21:38Z
206,16,https://blog.ssa.gov/tag/80th/,"80th | Social Security Matters",54,32,http://thndr.it/1JPwRLy,"Dofollow, Image",,"The 80th Anniversary seal of Social Security. The seal has ""Celebrating 80 years"" written on it.","Social Security turns 80 this week. That’s right; we’re the",404,"2020-04-03 23:36:02",2020-02-25T02:48:05Z
207,16,https://blog.ssa.gov/remembrances-on-patriot-day/,"Remembrances on Patriot Day | Social Security Matters",48,44,https://contoveros.wordpress.com/2015/09/11/9-11-is-our-generations-day-of-infamy/,"Nofollow, UGC",,https://contoveros.wordpress.com/2015/09/11/9-11-is-our-generations-day-of-infamy/,,"Cannot resolve host","2020-02-11 11:31:47",2020-03-15T09:31:18Z
208,16,https://blog.ssa.gov/your-friend-my-social-security/,"Your Friend, my Social Security | Social Security Matters",109,81,http://kreditkartenonline.tech/kreditkarte-england-american-expre.html,Nofollow,,http://kreditkartenonline.tech/kreditkarte-england-american-expre.html,,404,"2020-04-11 02:02:37",2020-03-16T08:08:51Z
208,16,https://blog.ssa.gov/your-friend-my-social-security/,"Your Friend, my Social Security | Social Security Matters",109,81,https://ribarra.info/vermont-banking-and-insurance.html,Nofollow,,http://ribarra.info/vermont-banking-and-insurance.html,,404,"2020-03-26 05:07:58",2020-03-16T08:08:51Z
208,16,https://blog.ssa.gov/your-friend-my-social-security/,"Your Friend, my Social Security | Social Security Matters",109,81,http://rohdysheatingandcooling.com/peugeot-207-cc-car-insurance.html,Nofollow,,http://rohdysheatingandcooling.com/peugeot-207-cc-car-insurance.html,,404,"2020-03-25 16:16:06",2020-03-16T08:08:51Z
208,16,https://blog.ssa.gov/your-friend-my-social-security/,"Your Friend, my Social Security | Social Security Matters",109,81,http://epqbivzlvh.com/,Nofollow,"I am a naive June Cleaver. I signed two",pearps,"…trusting my hubby who does all the finances. Now we","Cannot resolve host","2020-03-16 08:08:51",2020-03-16T08:08:51Z
208,16,https://blog.ssa.gov/your-friend-my-social-security/,"Your Friend, my Social Security | Social Security Matters",109,81,https://www.medicare.gov/people-like-me/extra-help/extra-help.html,Nofollow,"Carlos, visit the","Medicare website","to learn about programs available to assist people with low",404,"2020-03-08 02:42:14",2020-03-16T08:08:51Z
209,16,https://blog.ssa.gov/dont-get-schooled-be-prepared-with-social-security/,"Don’t Get Schooled — Be Prepared with Social Security | Social Security Matters",59,43,https://meetupplanet.com/event/38313/modern-news-on-online-reputation-management-services/,"Nofollow, UGC",,http://meetupplanet.com/event/38313/modern-news-on-online-reputation-management-services/,,404,"2020-03-17 12:26:55",2020-03-27T02:45:45Z
210,16,https://blog.ssa.gov/make-your-future-a-good-one-with-the-retirement-estimator/,"Make Your Future a Good One with the Retirement Estimator | Social Security Matters",62,38,https://www.medicaid.gov/about-us/contact-us/contact-us.html,Nofollow,"from the state in which you live. These services include",Medicaid,", which may help pay for medication that Medicare does",404,"2020-03-23 16:06:53",2020-03-28T14:29:07Z
211,16,https://www.ssa.gov/espanol/coronavirus/index.html,"Coronavirus (COVID-19) | Administración del Seguro Social",44,25,https://www.irs.gov/es/coronavirus/economic-impact-payment-information-center,Dofollow,"de estímulo económico pueden encontrarse en la página del IRS:","Centro de información de pagos de impacto económico",". Además, por favor continúe visitando al IRS para la",404,"2020-04-18 16:53:03",2020-04-17T03:35:11Z
212,16,https://blog.ssa.gov/give-yourself-the-gift-of-healthcare/,"Give Yourself the Gift of Healthcare | Social Security Matters",52,39,https://www.medicare.gov/about-us/how-medicare-is-funded/medicare-funding.html,Nofollow,"To learn more and see","how Medicare is funded",", please read our publication “ Medicare ”.",404,"2020-03-25 19:56:33",2020-03-29T11:06:03Z
213,16,https://blog.ssa.gov/celebrating-those-who-invest-in-our-success/,"Celebrating Those Who Invest in Our Success | Social Security Matters",69,27,http://assets.twoorb.com/forum/discussion/289955/get-greater-data-about-radio-controlled-fun,Nofollow,,http://assets.twoorb.com/forum/discussion/289955/get-greater-data-about-radio-controlled-fun,,404,"2020-04-14 23:48:26",2020-02-24T23:31:47Z
214,16,https://www.ssa.gov/slge/related_links.htm,"Social Security Online | State and Local Government Employers",44,52,https://www.treasury.state.la.us/,Dofollow,,Louisiana,,404,"2020-03-21 13:06:40",2020-03-30T12:19:43Z
215,16,https://www.ssa.gov/OP_Home/rulings/di/01/SSR2016-04-di-01.html,"SSR 16-4p",52,22,https://www.genome.gov/glossary/index.cfm,Dofollow,"Research Institute (NHGRI) Talking Glossary of Genetic Terms, available at",http://www.genome.gov/glossary/index.cfm,.,404,"2020-04-03 19:23:33",2020-02-27T08:02:12Z
216,16,https://blog.ssa.gov/faith-based-leaders-support-social-security/,"Faith-Based Leaders Support Social Security | Social Security Matters",51,32,http://faithbooth.com/club/blogs/post/3927,Nofollow,,http://faithbooth.com/club/blogs/post/3927,,404,"2020-03-23 05:12:18",2020-02-02T20:46:06Z
217,16,https://www.ssa.gov/policy/docs/ssb/v74n4/v74n4p45.html,"Improving Access to Benefits for Persons with Disabilities Who Were Experiencing Homelessness: An Evaluation of the Benefits Entitlement Services Team Demonstration Project",18,9,https://www.ssab.gov/Publication-Details/ArticleID/217/IsPreview/true,Dofollow,": Government Printing Office.",http://www.ssab.gov/Publications/Disability/GPO_Chartbook_FINAL_06122012.pdf,.,404,"2020-04-24 00:31:33",2020-03-18T23:18:02Z
218,16,https://blog.ssa.gov/a-galaxy-at-your-fingertips-not-far-far-away/,"A Galaxy at Your Fingertips, Not Far Far Away | Social Security Matters",73,40,http://www.oene7a2xhh.com/OEnE7A2XHH,"Nofollow, UGC",,http://www.OEnE7A2XHH.com/OEnE7A2XHH,,"Cannot resolve host","2020-03-25 07:19:42",2020-03-25T07:19:42Z
219,16,https://blog.ssa.gov/happy-thanksgiving/,"Happy Thanksgiving! | Social Security Matters",43,45,http://drshirleyblanc.com/progressive-insurance-quote-phone-number.html,Nofollow,,http://drshirleyblanc.com/progressive-insurance-quote-phone-number.html,,404,"2020-04-23 05:32:42",2020-03-23T03:28:59Z
219,16,https://blog.ssa.gov/happy-thanksgiving/,"Happy Thanksgiving! | Social Security Matters",43,45,http://www.elcrudito.com/areva-insurance.html,Nofollow,,http://elcrudito.com/areva-insurance.html,,404,"2020-04-01 00:31:45",2020-03-23T03:28:59Z
219,16,https://blog.ssa.gov/happy-thanksgiving/,"Happy Thanksgiving! | Social Security Matters",43,45,http://wxgzozuutv.com/,Nofollow,"Iâ€™m planning to bookmark your site . You actually have",oudnsantitg,"writings. Bless you for revealing your web site.","Cannot resolve host","2020-03-23 03:28:59",2020-03-23T03:28:59Z
220,16,https://choosework.ssa.gov/blog/2017-03-06-healthy-choices-on-your-journey-to-work,"Healthy Choices on Your Journey to Work",54,26,https://askjan.org/media/Diabetes.html,Dofollow,"daily schedule. For example, some types of disabilities, such as",diabetes,", renal or kidney disease , or an eating disorder",404,"2020-03-23 07:33:19",2020-03-20T10:10:02Z
220,16,https://choosework.ssa.gov/blog/2017-03-06-healthy-choices-on-your-journey-to-work,"Healthy Choices on Your Journey to Work",54,26,https://askjan.org/media/eating.html,Dofollow,"as diabetes , renal or kidney disease , or an","eating disorder",", may require you to keep a specific food and/or",404,"2020-03-21 05:31:51",2020-03-20T10:10:02Z
220,16,https://choosework.ssa.gov/blog/2017-03-06-healthy-choices-on-your-journey-to-work,"Healthy Choices on Your Journey to Work",54,26,https://www.choosemyplate.gov/shop-smart-fill-your-cart,Dofollow,,"Grocery shopping tips",,404,"2020-03-06 04:25:33",2020-03-20T10:10:02Z
221,16,https://blog.ssa.gov/protecting-the-legacy-of-social-security-for-future-generations/,"Protecting the Legacy of Social Security for Future Generations | Social Security Matters",61,62,http://kfzversicherungkosten.tech/wwk-kfz-versicherung-test.html,Nofollow,,"wwk kfz versicherung test",,404,"2020-03-09 11:24:54",2020-03-20T01:21:03Z
222,16,https://www.ssa.gov/policy/docs/ssb/v79n2/v79n2p1.html,"Vocational Factors in Disability Claim Assessment: A Comparative Survey of 11 Countries",39,85,https://www.nav.no/en/Home/Benefits+and+services/Relatert+informasjon/sickness-benefits-for-employees,Dofollow,"———. 2017a. “Sickness Benefits for Employees.”",https://www.nav.no/en/Home/Benefits+and+services/Relatert+informasjon/sickness-benefits-for-employees,.,404,"2020-04-10 20:05:36",2020-01-31T20:23:58Z
222,16,https://www.ssa.gov/policy/docs/ssb/v79n2/v79n2p1.html,"Vocational Factors in Disability Claim Assessment: A Comparative Survey of 11 Countries",39,85,https://www.nav.no/en/Home/Benefits+and+services/Pensions+and+pension+application+from+outside+Norway/Disability+benefit,Dofollow,"———. 2017b. “Disability Benefit.”",https://www.nav.no/en/Home/Benefits+and+services/Pensions+and+pension+application+from+outside+Norway/Disability+benefit,.,404,"2020-04-03 16:15:55",2020-01-31T20:23:58Z
223,15,https://blog.ssa.gov/social-securitys-commitment-to-asian-americans-and-pacific-islanders/,"Social Security’s Commitment to Asian Americans and Pacific Islanders | Social Security Matters",48,52,http://kostenloserkreditvergleich.pw/adira-finance-kredit-mobil-bekas.html,Nofollow,,http://kostenloserkreditvergleich.pw/adira-finance-kredit-mobil-bekas.html,,404,"2020-04-19 13:53:19",2020-03-17T16:50:57Z
224,15,https://www.ssa.gov/open/news/archive2011.html,"2011 Social Security Administration (SSA) Open Government News Archive",58,32,https://obamawhitehouse.archives.gov/node/11060,Dofollow,,"Learn more about the President's SAVE Award",,404,"2020-03-23 10:37:15",2020-03-31T06:51:10Z
225,15,https://choosework.ssa.gov/blog/2017-02-27-choosing-telework,"Choosing Telework",56,18,https://askjan.org/EeGuide/,Dofollow,"Contact JAN to learn more about","how to request and negotiate","this type of accommodation to succeed in the workplace.",404,"2020-04-21 13:25:42",2020-03-12T10:32:33Z
226,15,https://blog.ssa.gov/appeal-your-non-medical-decisions-online/,"Appeal Your Non-Medical Decisions Online | Social Security Matters",81,41,https://www.medicare.gov/people-like-me/extra-help/extra-help.html,Nofollow,"Hi Joseph. Please visit the","Medicare website","to learn about programs available to assist people with low",404,"2020-03-08 02:42:14",2020-03-28T13:30:15Z
227,15,https://blog.ssa.gov/help-your-sister-retire-online-shell-thank-you/,"Help Your Sister Retire Online — She’ll Thank You | Social Security Matters",53,37,https://addons.mozilla.org/en-US/firefox/addon/o-o-0-o-o-wingowing/,Nofollow,"add ons to make browser more useful and user friendly.","Search Bar Firefox 57 Quantum addon","is one of the best browser add ons. We can",404,"2020-04-01 03:28:16",2020-03-30T04:59:03Z
228,15,https://choosework.ssa.gov/blog-archive/blog-post?post_id=105,"Money Mondays: Setting up a Bank Account",57,22,"https://www.mycreditunion.gov/Pages/default.aspxor call the National Credit Union Administration ",Dofollow,"union in your area, visit the credit union locator at","http://www.mycreditunion.gov/Pages/default.aspxor call the National Credit Union Administration","Consumer Assistance Line at (800) 755-1030",404,"2020-04-10 09:18:44",2020-02-13T22:03:18Z
229,15,https://www.ssa.gov/OACT/ssir/SSI12/Statement_12.html,"SOCIAL SECURITY ADVISORY BOARD",14,8,https://www.prainc.com/SOAR/eNews/soar_eNews_02_12.html,Dofollow,,http://www.prainc.com/SOAR/eNews/soar_eNews_02_12.html,,404,"2020-04-21 11:05:56",2020-03-31T21:11:36Z
229,15,https://www.ssa.gov/OACT/ssir/SSI12/Statement_12.html,"SOCIAL SECURITY ADVISORY BOARD",14,8,https://www.prainc.com/SOAR/eNews/soar_eNews_5_11.html,Dofollow,,http://www.prainc.com/SOAR/eNews/soar_eNews_5_11.html,,404,"2020-04-13 18:12:30",2020-03-31T21:11:36Z
230,15,https://oig.ssa.gov/newsroom/news-releases/utah-company-agrees-pay-civil-monetary-penalty-settle-alleged-violation,"Utah Company Agrees to Pay Civil Monetary Penalty to Settle Alleged Violation of Social Security Act | Office of the Inspector General, SSA",53,13,http://www.sscards.us/,Dofollow,"Bennett & Gray operated the websites",www.sscards.us,"and www.sscardapplication.com . SSA OIG asserts that the two websites","Cannot resolve host","2020-03-23 21:41:27",2020-04-02T09:23:54Z
231,15,https://www.ssa.gov/policy/docs/projections/policy-options/worker-benefit/eliminate-ret-2030.html,"Worker Benefit Changes - Projected effects on beneficiaries in 2030 of eliminating the retirement earnings test",83,2,https://www.rubio.senate.gov/public/index.cfm/mobile/2014/5/rubio-introduces-legislation-to-ensure-retirement-security,Dofollow,"Start date: 2016  End date: not applicable  Proposed by:","Senator Marco Rubio",,404,"2020-04-19 11:26:41",2020-03-21T00:30:37Z
232,15,https://blog.ssa.gov/single-working-womens-week/,"Single Working Women’s Week | Social Security Matters",56,34,http://www.yet8jnjnbe.com/YEt8jNjNBe,"Nofollow, UGC",,http://www.YEt8jNjNBe.com/YEt8jNjNBe,,"Cannot resolve host","2020-03-22 12:05:52",2020-03-22T12:05:52Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,https://motherofpearl.com/2016/05/19/flu-game-jordan-12s/,Nofollow,,"jordan 11 low varsity red",,404,"2020-04-21 17:26:37",2020-03-07T04:56:53Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,https://www.ccballoonfest.com/news/yeezy-350-boost-restock.html,"Nofollow, UGC","adidas yeezy boost 350 turtle dove",http://ccballoonfest.com/news/yeezy-350-boost-restock.html,,404,"2020-04-17 21:59:40",2020-03-07T04:56:53Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,https://www.missionmotorsport.org/CP9652-yeezy.php,"Nofollow, UGC","adidas yeezy boost 350 v2",http://www.missionmotorsport.org/CP9652-yeezy.php,,404,"2020-04-05 07:29:18",2020-03-07T04:56:53Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,https://www.stlworldsfare.com/yeezy-boost-black-red/,Nofollow,,"yeezy boost 350 for sale",,404,"2020-03-30 14:34:27",2020-03-07T04:56:53Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,http://smit.rs/yeezy-boost-750-gum-brown-buy.html,Nofollow,,"adidas Yeezy Boost 750 Grey For Sale",,404,"2020-03-10 09:34:45",2020-03-07T04:56:53Z
233,15,https://blog.ssa.gov/there-for-you-during-lifes-uncertainties/,"There For You During Life’s Uncertainties | Social Security Matters",69,60,http://equinemarketer.com/news/jordan-11-low-gum-for-sale.html,Nofollow,,"jordan 11 low midnight navy 2016",,404,"2020-02-24 14:12:40",2020-03-07T04:56:53Z
234,15,https://choosework.ssa.gov/blog/2017-03-13-able-programs-update,"ABLE Programs Update",56,15,http://www.ablenrc.org/state_compare/,Dofollow,"state may have different fees, investment choices and other features.","Compare different states’ programs","to consider which one might work best for you.",404,"2020-04-14 03:32:48",2020-02-14T23:28:45Z
234,15,https://choosework.ssa.gov/blog/2017-03-13-able-programs-update,"ABLE Programs Update",56,15,http://www.ablenrc.org/about/what-are-able-accounts,Dofollow,"and qualifications for an ABLE account, watch a video about","Understanding ABLE",". You can activate captioning by selecting “Subtitles/Closed Captioning” in",404,"2020-04-12 18:59:11",2020-02-14T23:28:45Z
235,15,https://choosework.ssa.gov/blog-archive/list?category=1,"Choose Work Blog Archives",96,63,https://askjan.org/media/tax.html,Dofollow,"offered through a number of organizations. Read JAN’s guidance on","Tax Incentives","and visit its funding links for further tips for employers",404,"2020-04-10 13:32:25",2020-02-23T20:38:42Z
236,15,https://oig.ssa.gov/audits-and-investigations/investigations/feb2-operation-death-match,"Department of State Announces Passport Fraud Convictions from ""Operation Death Match"" | Office of the Inspector General, SSA",53,13,https://www.state.gov/404,Dofollow,"From the","Department of State's Diplomatic Security Service",:,404,"2020-04-14 17:44:54",2020-03-20T15:34:00Z
237,15,https://www.ssa.gov/policy/docs/progdesc/ssptw/2016-2017/asia/jordan.html,"Social Security Programs Throughout the World: Asia and the Pacific, 2016 - Jordan",15,13,https://www.ssc.gov.jo/Arabic/pages/homepage.aspx,Dofollow,"Social Security Corporation (",https://www.ssc.gov.jo/,") administers the program.",404,"2020-04-01 23:28:28",2020-02-04T01:23:01Z
