#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
72,12,https://www.policygenius.com/blog/5-simple-money-saving-home-renovation-hacks/,"5 simple money-saving home renovation hacks | Policygenius",55,23,https://newsletter.homeactions.net/archive/full_article/10672/6264272/1376801/28814,Dofollow,"key to keeping your costs down is to have a","clear idea of what you want to do before your project starts",", according to Coldwell Banker Residential Brokerage. For example, do",404,"2020-04-15 00:36:43",2020-04-18T18:59:24Z
73,12,https://www.policygenius.com/blog/best-dog-costumes-for-every-holiday/,"Best dog costumes for every holiday | Policygenius",52,94,http://www.baxterboo.com/l.cfm/dog-costumes_halloween-dog-accessories_/earth-day,Dofollow,"on it, you can dress your pup up as a","bumble bee, lady bug, or butterfly",". And if your dog is more of a sea",404,"2020-04-02 13:49:02",2020-04-12T14:04:21Z
73,12,https://www.policygenius.com/blog/best-dog-costumes-for-every-holiday/,"Best dog costumes for every holiday | Policygenius",52,94,http://www.baxterboo.com/l.cfm/dog-costumes_2014-dog-halloween-costumes_animal-dog-costumes/earth-day/,Dofollow,"is more of a sea creature, she will enjoy a","killer whale","costume. But if you’d like to DIY, simply grab a",404,"2020-03-31 20:37:38",2020-04-12T14:04:21Z
73,12,https://www.policygenius.com/blog/best-dog-costumes-for-every-holiday/,"Best dog costumes for every holiday | Policygenius",52,94,http://www.baxterboo.com/l.cfm/dog-costumes_/oktoberfest,Dofollow,"Oktoberfest (Check Calendar) –Beer,","lederhosen, and pumpkin tutus",". Need I say more?",404,"2020-03-25 13:51:45",2020-04-12T14:04:21Z
74,12,https://www.policygenius.com/blog/why-are-people-spray-painting-their-lawns/,"Why are people spray painting their lawns? | Policygenius",47,31,https://lawstreetmedia.com/blogs/think-twice-before-spray-painting-your-lawn-green-california/,Dofollow,"not it’s non-toxic. As Franklin Halprin put it over at","Law Street",:,404,"2020-04-15 12:27:27",2020-04-15T02:33:29Z
75,12,https://www.policygenius.com/blog/tax-fraud-negligence/,"What's the difference between tax fraud and negligence? | Policygenius",57,16,https://www.irs.gov/uac/Avoiding-Penalties-and-the-Tax-Gap,Dofollow,Negligence,includes,"failure to make a ""reasonable attempt"" to comply with tax",404,"2020-04-19 02:08:22",2020-03-24T04:46:43Z
76,12,https://www.policygenius.com/blog/what-does-aaa-do/,"What does AAA do? | Policygenius",50,42,http://www.history.com/this-day-in-history/president-johnson-signs-the-national-traffic-and-motor-vehicle-safety-act,Dofollow,"participated in transportation legislation over the decades, helping shape the","National Traffic and Motor Vehicle Safety Act and the Highway Safety Act, both passed in 1966.","These acts set the stage for road and car safety",404,"2020-04-12 23:22:57",2020-04-09T10:06:56Z
77,12,https://www.policygenius.com/blog/how-to-get-your-baby-to-sleep-through-the-night/,"How to get your baby to sleep through the night | Policygenius",45,20,http://www.parenting.com/article/how-to-get-your-baby-to-sleep-through-the-night,Dofollow,"Babies go through what’s called","fragmented sleep.","They sleep a lot during their first 3 months of",404,"2020-03-15 21:54:54",2020-03-18T08:06:00Z
78,12,https://www.policygenius.com/blog/easy-insurance-money-saving-tips/,"Easy insurance money-saving tips | PolicyGenius | Policygenius",50,19,https://autos.jdpower.com/content/press-release/cObh6yM/2012-u-s-insurance-shopping-study.htm,Dofollow,"(your credit score, for example). For car insurance, you could","save up to $300-$500 per year by switching",,404,"2020-03-25 16:58:47",2020-03-27T07:03:06Z
79,11,https://www.policygenius.com/blog/how-long-does-it-take-to-buy-life-insurance-compared-to-other-things/,"Buying life insurance takes less time than having a baby elephant | Policygenius",50,48,http://www.skyjump.com/tandemjumping,Dofollow,3.,http://www.skyjump.com/tandemjumping,,404,"2020-04-14 03:09:15",2020-04-17T01:47:16Z
79,11,https://www.policygenius.com/blog/how-long-does-it-take-to-buy-life-insurance-compared-to-other-things/,"Buying life insurance takes less time than having a baby elephant | Policygenius",50,48,http://www.foodnetwork.co.uk/recipes/alton-brown/beef-jerky-recipe.html,Dofollow,4.,http://www.foodnetwork.com/recipes/alton-brown/beef-jerky-recipe.html,,404,"2020-03-27 00:00:59",2020-04-17T01:47:16Z
79,11,https://www.policygenius.com/blog/how-long-does-it-take-to-buy-life-insurance-compared-to-other-things/,"Buying life insurance takes less time than having a baby elephant | Policygenius",50,48,https://www.petersons.com/graduate-schools/time-medical-school-requirements.aspx,Dofollow,23.,https://www.petersons.com/graduate-schools/time-medical-school-requirements.aspx,,404,"2020-03-16 07:18:48",2020-04-17T01:47:16Z
80,11,https://www.policygenius.com/blog/aspiration-bank-conscious-consumers/,"Aspiration: A better bank for conscious consumers? | Policygenius",63,26,https://www.prod.aspiration.com/,Dofollow,,Aspiration,"is hoping that you have the same negative feelings about","Cannot resolve host","2020-04-04 22:30:03",2020-04-17T06:20:26Z
81,11,https://www.policygenius.com/blog/how-to-potty-train-your-puppy/,"How to potty train your puppy | Policygenius",51,20,https://stocksnap.io/author/,Dofollow,"Photo credit:","Jairo Alzate",,404,"2020-04-09 10:20:03",2020-03-18T07:29:10Z
82,11,https://www.policygenius.com/blog/suze-orman-insurance-tips/,"The insurance secrets of Suze Orman | Policygenius",52,42,"https://www.qvc.com/Youve-Earned-It,-Dont-Lose-It-Book-by-Suze-Orman.product.F50061.html",Dofollow,"critical lessons she had come to understand. Her first book,","You’ve Earned It, Don’t Lose It",", was published in 1995 by Newmarket Press. Orman and",404,"2020-03-30 11:59:53",2020-04-02T20:20:35Z
83,11,https://www.policygenius.com/blog/how-to-turn-an-old-phone-into-a-baby-monitor/,"How to turn an old phone into a baby monitor | Policygenius",52,19,https://sfglobe.com/2016/01/06/stranger-hacks-familys-baby-monitor-and-talks-to-child-at-night/,Dofollow,"a secure wi-fi network that is password-protected. You don’t want","anyone else","to have access to your home, nursery, or baby.",404,"2020-03-29 04:37:45",2020-04-12T00:27:06Z
84,11,https://www.policygenius.com/blog/13-types-of-beneficiary-infographic/,"Weird and wacky life insurance beneficiaries [Infographic] | Policygenius",50,23,http://www.lifehealthpro.com/2014/08/28/5-controversial-and-creepy-life-insurance-claims?pageall=1,Dofollow,,http://www.lifehealthpro.com/2014/08/28/5-controversial-and-creepy-life-insurance-claims,,404,"2020-04-13 03:34:19",2020-04-08T11:46:00Z
85,11,https://www.policygenius.com/blog/will-buying-one-of-the-safest-cars-of-2018-save-you-money/,"Will buying one of the safest cars of 2018 save you money? | Policygenius",53,18,https://www.iihs.org/news/detail/higher-standards-62-models-meet-tougher-criteria-to-earn-iihs-awards,Dofollow,"tests and — starting this year — rates headlights to","select the recipients","of its Top Safety Pick+ awards.",404,"2020-04-05 08:25:11",2020-04-15T13:25:03Z
86,11,https://www.policygenius.com/blog/best-apps-for-your-new-apple-watch/,"The best apps for your new Apple Watch | Policygenius",54,34,https://appshopper.com/utilities/gif-gif-gif-–-find-view-and-share-the-best-animated-gifs-on-the-web,Dofollow,•,"GIF GIF GIF","will likely be the least necessary app you'll ever have",404,"2020-04-12 00:17:32",2020-04-11T03:03:25Z
87,11,https://www.policygenius.com/blog/final-credit-card-review/,"Final credit card: A secure way to shop online | Policygenius",57,24,https://bostonlegacyworks.wordpress.com/2014/02/11/virtual-credit-cards-put-online-card-requirements-under-your-control/,Dofollow,"Bank of America’s ShopSafe feature also requires Flash, and is,","according to one blogger",", ""challenging"" to find on the website.","Cannot resolve host","2020-04-18 09:38:54",2020-04-09T10:35:47Z
87,11,https://www.policygenius.com/blog/final-credit-card-review/,"Final credit card: A secure way to shop online | Policygenius",57,24,https://www.bankofamerica.com/security-center/accounts-cards/shopsafe/,Dofollow,"Plus, if it’s just virtual numbers you’re looking for, both","Bank of America","and Citi offer a similar feature.",404,"2020-03-29 20:35:48",2020-04-09T10:35:47Z
88,11,https://www.policygenius.com/blog/when-to-spend-extra-money-on-expensive-items/,"When is it okay to spend extra money on items? | Policygenius",57,26,https://buymeonce.com/tips/the-buymeonce-kitchen-build-a-kitchen-that-lasts-a-lifetime,Dofollow,"lot of hassle out of your life. BuyMeOnce has an","entire section just for kitchenware",", and a section that’sjustfor knives. What goes into your",404,"2020-03-11 14:01:28",2020-04-04T05:29:43Z
89,11,https://www.policygenius.com/blog/grove-review/,"Is Grove's mix of old & new a financial planning breakthrough? | Policygenius",58,15,https://hellogrove.com/faq,Dofollow,"and data is encrypted. You can learn more about its","security policies here",.,404,"2020-04-10 14:33:22",2020-04-08T13:14:15Z
90,11,https://www.policygenius.com/blog/lets-make-2016-the-year-of-pay-equality-for-women/,"Let's make 2016 the year of pay equality for women | Policygenius",53,50,https://www.aauw.org/what-we-do/legal-resources/know-your-rights-at-work/equal-pay-act/,Dofollow,"a wealth of knowledge out there about equal pay and","your rights","as an American worker, regardless of gender, sex, race, age,",404,"2020-04-13 15:29:18",2020-04-12T02:23:03Z
91,11,https://www.policygenius.com/blog/which-car-colors-have-the-best-resale-value/,"Pick the right car color to get the best resale value | Policygenius",51,27,https://infogram.com/en/,Nofollow,,Infogram,,404,"2020-04-05 00:07:44",2020-04-08T12:06:30Z
92,11,https://www.policygenius.com/blog/robo-advisor-investing-tips-betterment-wealthfront/,"Everything you want to know about robo-advisor investing | Policygenius",51,18,https://mutualfundreform.com/time-for-outsiders-to-emerge-in-the-financial-services-industry/,Dofollow,"Automated, algorithmic portfolio management has been around since 2005, but","robo-advisors really entered the mainstream","with popular services Betterment and Wealthfront in 2008; it's expected",404,"2020-04-09 15:53:11",2020-04-14T13:21:50Z
93,11,https://www.policygenius.com/blog/3-ways-to-avoid-unexpected-medical-debt/,"3 ways to avoid unexpected medical debt | Policygenius",64,47,http://www.hospitaldebtjustice.org/rights.html,Dofollow,"did tell me that she expects that the client will",negotiate,"for an interest-free loan and for the payment plan details",404,"2020-04-11 13:09:36",2020-04-17T22:40:00Z
94,11,https://www.policygenius.com/blog/repaying-student-loans-101/,"7 ways to take control of student loan payments | Policygenius",61,44,https://www.equaljusticeworks.org/resources/student-debt-relief/income-based-repayment/partial-financial-hardship,Dofollow,,"Partial Financial Hardship information from Equal Justice Works",,404,"2020-04-11 23:11:19",2020-04-11T23:22:28Z
95,11,https://www.policygenius.com/blog/meet-earnest-review-refinance-student-loans/,"Earnest Review: flexible student loan refinancing made easy | Policygenius",53,40,https://www.earnest.com/partners,Dofollow,"In exchange for all of this information, Earnest promises","industry-low rates",". Variable rates start at 2.22% (with autopay enabled). Considering",404,"2020-04-18 20:05:04",2020-04-15T06:51:28Z
96,11,https://www.policygenius.com/blog/how-far-would-millennials-go-to-ditch-student-loan-debt-many-would-give-up-voting/,"Many millennials would give up voting for loan forgiveness | Policygenius",55,20,https://infogram.com/en/,Nofollow,,Infogram,,404,"2020-04-05 00:07:44",2020-04-14T16:44:35Z
97,11,https://www.policygenius.com/blog/12-tips-new-moms-going-back-to-work/,"12 tips for new moms going back to work | Policygenius",45,23,http://www.usbreastfeeding.org/workplace-law,Dofollow,,"Federal law","mandates that your employer provide you with an adequate break",404,"2020-04-03 06:48:02",2020-04-17T09:15:01Z
98,11,https://www.policygenius.com/blog/the-best-credit-card-for-new-grads/,"The best credit card for new grads | Policygenius",55,22,https://www.earnest.com/partners,"Dofollow, Image",,,,404,"2020-04-18 20:05:04",2020-04-13T15:31:47Z
99,11,https://www.policygenius.com/blog/real-people-review-wearables/,"The shape of wearables to come | Policygenius",53,47,https://endeavour.partners/white-papers/,Dofollow,"shows that one-third of Americans who have owned a wearable","stopped wearing it","within six months. CCS Insight in the UK found that",404,"2020-03-21 10:03:41",2020-04-02T23:47:17Z
100,11,https://www.policygenius.com/blog/5-paper-notebooks-to-boost-your-workflow/,"5 paper notebooks to boost your workflow | Policygenius",57,19,http://www.moleskine.com/collections/model/evernote-smart-notebooks,Dofollow,"venerable notebook maker, has partnered with Evernote to create “","smart notebooks",".” Using the Evernote app , take a picture of",404,"2020-03-03 13:34:38",2020-04-14T12:21:12Z
101,11,https://www.policygenius.com/blog/higher-interest-rate-savings-accounts/,"4 ways to get a higher interest rate on savings | Policygenius",61,36,https://www.prod.aspiration.com/,Dofollow,"higher interest rates plus no fees. For example, the FDIC-insured",Aspiration,"is an online investment firm that offers a checking account","Cannot resolve host","2020-04-04 22:30:03",2020-04-15T09:46:46Z
102,11,https://www.policygenius.com/blog/family-financial-planning-tips-from-matt-becker/,"Family financial planning tips from Matt Becker | PolicyGenius | Policygenius",52,31,http://www.vanguard.com/notfound.htm,Dofollow,"a huge fan of Mint.com for tracking my spending and","Vanguard for investing",". And I use Ally Bank for most of my",404,"2020-03-26 03:18:41",2020-04-15T07:21:47Z
103,11,https://www.policygenius.com/blog/prepare-financially-for-maternity-leave/,"How to prepare financially before your maternity leave | Policygenius",49,32,http://www.parenting.com/article/the-cost-of-raising-a-baby,Dofollow,"baby purchases you will need to make; parents will spend","an average of $12,000 on their baby","the year after it’s born, so diapers, furniture, baby nurse,",404,"2020-04-05 11:35:51",2020-03-22T13:48:18Z
104,11,https://www.policygenius.com/blog/tech-bringing-concierge-doctors-to-masses/,"How tech is bringing concierge doctor services to the masses | Policygenius",57,17,http://healthloop.com/,Dofollow,"appointments with your doctor, whenever you need him or her.",HealthLoop,"is another company trying to expand the space, and OneMedical",404,"2020-04-04 15:04:17",2020-04-16T11:29:14Z
105,11,https://www.policygenius.com/blog/business-tips-for-entrepreneurs/,"Entrepreneurs, get your financial house in order for 2016 | Policygenius",58,43,http://www.vanguard.com/notfound.htm,Dofollow,"you don't know where to turn, check out Fidelity or",Vanguard,"for guidance on setting up your retirement plan. The good",404,"2020-03-26 03:18:41",2020-04-20T15:58:10Z
106,11,https://www.policygenius.com/blog/emergency-fund-401k/,"3 reasons why you shouldn't use your 401(k) as your emergency fund | Policygenius",59,24,https://www.zenefits.com/answers/what-is-the-standard-401k-employer-contribution/,Dofollow,"it up to a certain percentage, potentially doubling your contribution.","The average employer match is 4.5%",", but you should check with your HR department to",404,"2020-03-11 13:04:11",2020-04-19T08:47:53Z
107,11,https://www.policygenius.com/blog/diy-build-your-own-personal-finance-class/,"Build your own personal finance class | Policygenius",67,37,https://www.societyofgrownups.com/articles,Dofollow,,"Core Personal Finance Topics Society of Grownups",,404,"2020-03-28 12:05:48",2020-03-27T18:31:15Z
108,11,https://www.policygenius.com/blog/does-secondhand-smoke-affect-dog-cat-pet/,"Does secondhand smoke affect your pet? | Policygenius",52,28,http://pets.people.com/2016/02/10/article/how-secondhand-smoke-affects-your-pets,Dofollow,"ground or ash tray. In fact, dogs and cats are","twice as likely to get cancer","if their owner smokes.","Cannot resolve host","2020-02-22 00:10:41",2020-04-20T07:38:43Z
109,11,https://www.policygenius.com/blog/3-weird-pieces-of-tech-to-help-you-sleep/,"3 weird pieces of tech to help you sleep | Policygenius",55,34,https://gimletmedia.com/episode/1-magic-and-tonic/,Dofollow,"asleep? No one really knows, but the creator, Drew Ackerman,",theorized,"that it has to do with the rambling nature of",404,"2020-04-18 02:36:27",2020-03-25T17:24:44Z
110,11,https://www.policygenius.com/blog/celebrate-national-waffle-day-with-these-freebies/,"Celebrate National Waffle Day with these freebies | Policygenius",55,24,https://www.austinmonthly.com/AM/Calendar/name/FREE-Waffle-for-National-Waffle-Day-at-Wild-Chix-Waffles/event/31141/,Dofollow,"by posting a photo to social media using the hashtag",#DontTellMama,"and geo-tagging Wild Chix & Waffles.",404,"2020-04-07 10:14:33",2020-04-13T09:12:06Z
110,11,https://www.policygenius.com/blog/celebrate-national-waffle-day-with-these-freebies/,"Celebrate National Waffle Day with these freebies | Policygenius",55,24,https://hayspost.com/2018/08/15/comfort-inn-suites-will-host-first-responders-for-breakfast/,Dofollow,"hotels across the nation are using National Waffle Day to","thank first responders",". Police, firefighters and EMTs can receive a complimentary hot",404,"2020-04-05 00:27:30",2020-04-13T09:12:06Z
111,11,https://www.policygenius.com/blog/5-tips-for-first-time-tax-return-filing/,"5 tips for first-time tax return filing | Policygenius",59,29,http://www.nsacct.org/blogs/nsa-admin/2015/01/29/tax-return-preparation-fee-averages-273-for-typical-individual-tax-returns,Dofollow,"have thought of yourself. However, this won’t come cheap; the","average cost to hire a tax preparer is $273",", and a slightly reduced $159 without itemized deductions, according",404,"2020-03-16 08:08:57",2020-04-10T23:34:45Z
112,11,https://www.policygenius.com/blog/state-by-state-guide-2016-healthcare-open-enrollment-period/,"A state-by-state guide to the 2016 healthcare open enrollment period | Policygenius",59,46,http://www.capitalnewyork.com/article/albany/2015/06/8570450/bill-expand-health-coverage-pregnant-women-approved,Dofollow,"New York is trying to become the first state to","categorize pregnancy as a qualifying event.","They also want to introduce a Basic Health Plan, which",404,"2020-03-21 09:49:20",2020-03-26T04:40:07Z
113,11,https://www.policygenius.com/blog/ahca-healthcare-reform-debate/,"5 ways to make your voice heard in the healthcare reform debate | Policygenius",52,42,https://indivisible.org/groups-nav,Dofollow,"Advocacy groups on both sides of the aisle, such as",Indivisible,", Planned Parenthood or the NRA, often organize local events",404,"2020-04-12 14:57:26",2020-04-12T07:08:26Z
114,11,https://www.policygenius.com/blog/5-reasons-to-cancel-christmas/,"5 reasons to cancel Christmas | Policygenius",55,40,https://oceanowl.files.wordpress.com/2012/12/how-the-grinch-stole-christmas-max.jpg,Dofollow,"in green fur and live in a cave with your","depressed dog",.,"Cannot resolve host","2020-04-01 19:22:46",2020-04-15T15:02:33Z
115,11,https://www.policygenius.com/blog/cost-to-have-a-baby/,"How much does it cost to have a baby? | Policygenius",52,67,https://www.cesareanrates.org/2015/01/what-is-my-hospitals-cesarean-rate.html,Dofollow,Check,"CesareanRates.com for hospital C-section rates by state","to see how hospitals in your area stack up.",404,"2020-03-12 18:15:13",2020-03-24T14:40:38Z
116,11,https://www.policygenius.com/blog/how-new-federal-fiduciary-regulations-affect-you/,"How new federal fiduciary regulations affect you | Policygenius",54,19,https://www.dol.gov/ebsa/newsroom/fsfiduciaryoutreachconsumers.html,Dofollow,"good chance they’re using the suitability standard. Check out the","Department of Labor’s guide to figuring out which standard your advisor is following",". You can, of course, ask them, but you’re likely",404,"2020-03-29 19:53:29",2020-04-11T22:25:29Z
117,11,https://www.policygenius.com/blog/7-smart-ways-to-spend-your-march-madness-bracket-winnings/,"7 smart ways to spend your March Madness bracket winnings | Policygenius",57,13,https://www.americangaming.org/newsroom/press-releasess/march-madness-betting-top-10-billion,Dofollow,"Last year, the","American Gaming Association (AGA)","predicted Americans would wager $10.4 million on March Madness games",404,"2020-04-03 03:01:27",2020-04-15T16:16:14Z
118,11,https://www.policygenius.com/blog/safe-cheap-green-clean-your-home/,"Safe and cheap ways to clean your home | Policygenius",52,60,https://www.psr.org/environment-and-health/confronting-toxics/examples-of-environmental-carcinogens.html,Dofollow,"benzene,formaldehyde, and methylene chloride. Benzene and formaldehyde, among others, are","known carcinogens.","Inhaling other VOCs can have effects ranging from skin irritation",404,"2020-04-17 12:11:27",2020-03-20T02:09:10Z
118,11,https://www.policygenius.com/blog/safe-cheap-green-clean-your-home/,"Safe and cheap ways to clean your home | Policygenius",52,60,https://www.seventhgeneration.com/ingredients-glossary,Dofollow,"with what goes into their products; you can find a","whole list of the ingredients","used in their different cleaners.",404,"2020-03-23 13:49:18",2020-03-20T02:09:10Z
118,11,https://www.policygenius.com/blog/safe-cheap-green-clean-your-home/,"Safe and cheap ways to clean your home | Policygenius",52,60,https://www.health.state.mn.us/divs/eh/indoorair/voc/,Dofollow,"but the level of VOCs indoors can be up to","five times higher","than those outdoors, and with the number of products and",404,"2020-03-19 18:22:18",2020-03-20T02:09:10Z
119,11,https://www.policygenius.com/blog/family-leave-policies-2016-election/,"Family leave in 2016: Candidate stances on policies for parents | Policygenius",44,32,http://data.baltimoresun.com/voter-guide-2016/senate-candidates/senate.html,Dofollow,"stated she wants companies to provide men and women with","more flexibility","so they can be good parents. Additionally, while Szeliga voted",404,"2020-04-04 18:24:08",2020-04-17T03:34:22Z
119,11,https://www.policygenius.com/blog/family-leave-policies-2016-election/,"Family leave in 2016: Candidate stances on policies for parents | Policygenius",44,32,https://americanbridgepac.org/ayotte-pushes-sham-bill-to-cover-up-her-4-votes-against-equal-pay/,Dofollow,"). Though Ayotte did introduce her own equal-pay bill, called","the GAP Act",", many on the left criticized the legislation for leaving",404,"2020-03-18 16:04:59",2020-04-17T03:34:22Z
120,11,https://www.policygenius.com/blog/back-to-school-tips-for-mompreneurs/,"Back-to-school tips for mompreneurs | Policygenius",46,21,http://www.bagatelleblack.com/,Dofollow,"Single mom","Tracy Bagatelle-Black",", a freelance public relations specialist and social media expert,",404,"2020-04-10 12:01:58",2020-03-30T17:31:25Z
121,11,https://www.policygenius.com/blog/best-winter-coats-for-dogs/,"Best winter coats for dogs | Policygenius",51,43,"http://www.baxterboo.com/l.cfm/dog-coats?mkwid=sJEI6rB8Q&crid=80960064045&mp_kw=dog coats&mp_mt=e&pdv=c&gclid=CjwKEAiA8qG1BRDz0tmK0pufw3QSJACfn6ol19NpuP8P-crxoIlWT9thFqR0NqZotvHN8K7oVqwmbBoCjzTw_wcB",Dofollow,"a variety of styles and brands, especially with sites like",BaxterBoo,"and Orvis .",404,"2020-03-11 20:20:05",2020-03-29T17:25:53Z
122,11,https://www.policygenius.com/blog/protect-your-dogs-paws-this-winter/,"Protect your dog’s paws this winter | Policygenius",51,48,https://www.baxterboo.com/l.cfm/dog-boots-shoes,Dofollow,"pet department, and yes, I have shopped there. PetSmart and",BaxterBoo,"also offer a wide selection of pet shoes and socks.",404,"2020-03-26 12:29:27",2020-03-27T21:33:53Z
122,11,https://www.policygenius.com/blog/protect-your-dogs-paws-this-winter/,"Protect your dog’s paws this winter | Policygenius",51,48,https://ultrapaws.com/ultra-paws-durable-dog-boots,Dofollow,,"Ultra Paws Durable Dog Boots","–If your pup’s more of the athletic type, he’ll howl",404,"2020-03-21 11:45:11",2020-03-27T21:33:53Z
123,11,https://www.policygenius.com/health-insurance/georgia/,"Georgia health insurance marketplace",195,9,https://dch.georgia.gov/rsm-contact-information,Dofollow,"cancer can apply for Medicaid in Georgia by contacting the","Right from the Start Medical Assistance Group","at (800)-809-7276. If you do not fall into one of",404,"2020-04-12 00:22:11",2020-03-21T07:32:16Z
124,11,https://www.policygenius.com/blog/theres-50-billion-unclaimed-u-s-heres-claim/,"There's over $50 billion unclaimed in the U.S.—here's how to claim it | Policygenius",55,111,https://mycash.utah.gov/UP_Start.asp,Dofollow,,Utah,,404,"2020-04-20 16:06:36",2020-04-13T13:02:38Z
124,11,https://www.policygenius.com/blog/theres-50-billion-unclaimed-u-s-heres-claim/,"There's over $50 billion unclaimed in the U.S.—here's how to claim it | Policygenius",55,111,https://www.land.nd.gov/UnclaimedProperty/,Dofollow,,"North Dakota",,404,"2020-04-17 14:52:01",2020-04-13T13:02:38Z
124,11,https://www.policygenius.com/blog/theres-50-billion-unclaimed-u-s-heres-claim/,"There's over $50 billion unclaimed in the U.S.—here's how to claim it | Policygenius",55,111,https://finance.delaware.gov/delaware-unclaimed-property/,Dofollow,,Delaware,,404,"2020-04-17 06:36:33",2020-04-13T13:02:38Z
124,11,https://www.policygenius.com/blog/theres-50-billion-unclaimed-u-s-heres-claim/,"There's over $50 billion unclaimed in the U.S.—here's how to claim it | Policygenius",55,111,http://www.treasury.state.la.us/default.aspx,Dofollow,,Louisiana,,404,"2020-03-22 15:02:58",2020-04-13T13:02:38Z
125,11,https://www.policygenius.com/blog/what-states-dont-collect-income-tax/,"What states don't collect income tax? | Policygenius",54,41,http://www.ccredc.com/business_tax_structure___state_of_texas_taxation_location_decision_database.cfm,Dofollow,"Texas:Texas doesn’t have a","corporate or individual income tax",", and there isn’t a state property tax, but, like",404,"2020-03-24 15:46:39",2020-04-12T09:24:56Z
126,11,https://www.policygenius.com/blog/first-time-homebuyer-advice/,"Are you ready to be a first time homebuyer? | Policygenius",56,24,https://www.mortgagehippo.com/blog/tax-101-mortgage-interest-deductions/,Dofollow,"are many advantages to owning a home, such as a","potential mortgage tax deduction",", owning an appreciating asset and the simple luxury of",404,"2020-04-17 21:05:28",2020-04-15T09:03:28Z
127,11,https://www.policygenius.com/blog/refinance-student-loans-life-insurance/,"Refinancing student loans? Don’t forget this next step | Policygenius",58,19,https://www.earnest.com/partners,Dofollow,"Startups like",Earnest,", SoFi, CommonBond , and Credible are offering student loan",404,"2020-04-18 20:05:04",2020-04-15T11:52:59Z
128,11,https://www.policygenius.com/blog/dos-and-donts-of-being-your-own-boss/,"Dos and Don’ts of being your own boss | Policygenius",56,23,https://savorlifeplanner.com/member/phyllis-nichols-14643,Dofollow,"are available anytime,"" says Phyllis Nichols, founder and CEO of","SoundAdvice Sales and Marketing",". Being an entrepreneur means setting your own expectations, schedule,",404,"2020-04-15 03:45:00",2020-04-17T05:08:14Z
129,11,https://www.policygenius.com/blog/dog-training-and-kids-101/,"Dogs and Kids 101 | Policygenius",51,18,https://www.poochpalspetcare.com/canine-body-language/,Dofollow,"are referred to as displacement behavior or calming signals. (","You can learn more about canine body language at our website.",),404,"2020-04-19 07:05:41",2020-04-05T12:29:32Z
130,11,https://www.policygenius.com/blog/new-parent-additional-life-insurance/,"How much more life insurance do parents need after having another child? | Policygenius",57,17,http://www.parenting.com/article/the-cost-of-raising-a-baby,Dofollow,"Everyday expenses.In the first year of a baby’s life,","parents will spend an average of $12,000.","That goes up to $12,500 in year two. And it",404,"2020-04-05 11:35:51",2020-04-18T00:58:48Z
131,11,https://www.policygenius.com/blog/weekend-reads-chip-credit-cards-frugal-living-and-when-orcas-attack/,"Weekend reads: Chip credit cards, frugal living, and when orcas attack | Policygenius",54,29,http://shop.icd10illustrated.com/,Dofollow,"and a billion dollars, but at least we get these","awesome pictures from the nice folks at ICD-10 Illustrated.",,404,"2020-04-19 08:38:51",2020-04-17T12:01:04Z
132,11,https://www.policygenius.com/blog/whats-the-best-food-for-my-dogs-sensitive-stomach/,"What’s the best food for my dog’s sensitive stomach? | Policygenius",50,35,https://www.purina.com/proplanpetfood/dogs/products/focus-adult-sensitive-skin-stomach-formula,Dofollow,,"Purina Pro Plan Sensitive Skin and Stomach Formula","– This dog food boasts nutrient-rich salmon as the primary",404,"2020-04-04 02:08:37",2020-04-18T08:35:58Z
133,11,https://www.policygenius.com/blog/weekend-reads-building-credit-back-to-school-savings/,"Weekend Reads: Building credit, back-to-school savings, and more #millennials | Policygenius",52,24,https://www.societyofgrownups.com/article/career-etiquette,Dofollow,,"Society of Grownups Career Etiquette: Which Professional Rules Still Apply and Which Are Extinct",,404,"2020-04-09 06:20:45",2020-04-13T23:46:25Z
134,11,https://www.policygenius.com/blog/expert-tips-avoid-black-friday-money-mistakes/,"Experts share money mistakes to avoid on Black Friday - and every day | Policygenius",65,17,http://www.spentpodcast.com/,Dofollow,But,"Lindsay Goldwert of the Spent podcast","is right, facing your financial fears is the best course",404,"2020-04-09 07:27:00",2020-04-14T20:19:32Z
135,11,https://www.policygenius.com/blog/5-easy-ways-to-raise-your-homes-value/,"5 easy ways to raise your home's value | Policygenius",53,24,"https://www.thisoldhouse.com/photos/0,,20247552_20558018,00.html",Dofollow,"environmentally-conscious these days, and energy-efficient appliances are on the rise.","The Appraisal Journal","""estimates that energy savings add twenty times the annual savings",404,"2020-04-18 04:53:17",2020-04-20T06:29:15Z
135,11,https://www.policygenius.com/blog/5-easy-ways-to-raise-your-homes-value/,"5 easy ways to raise your home's value | Policygenius",53,24,"https://www.thisoldhouse.com/photos/0,,20247552_20558021,00.html",Dofollow,"In fact, your floor is so important that","94% of real estate professionals","recommend doing something to improve it. Investing $600 to $900",404,"2020-03-25 19:11:30",2020-04-20T06:29:15Z
